Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,23,HOU,NBA,SG,12,430,17.3,0.572,NA,0.245,1,7.6,4.2,25.1,2.6,0.5,NA,NA,NA,1,0.1,1.2,0.129,NA,1.8,1.6,3.4,0.6
1981-82,28,WSB,NBA,PG,7,74,20.1,0.567,0.115,0.115,0,12.5,6.1,46.6,2,0.8,12.8,17.7,NA,0.2,0.1,0.3,0.198,NA,5.8,2,7.9,0.2
1984-85,31,HOU,NBA,PG,5,152,11,0.379,0.175,0.275,4,9.2,6.4,24.7,1.8,0,7.2,23.7,NA,-0.1,0.3,0.2,0.058,NA,0.2,-0.4,-0.2,0.1
1986-87,33,MIL,NBA,PG,12,362,16.5,0.546,0.24,0.32,1.2,7.2,4.1,24.5,1.9,0.2,10.5,21.8,NA,0.5,0.1,0.6,0.085,NA,3.2,-0.8,2.5,0.4
1987-88,34,MIL,NBA,PG,5,80,15,0.468,0.481,0.333,6.9,4.5,5.7,33.7,3.1,0,16.2,19.4,NA,0.1,0,0.1,0.061,NA,2.4,0.1,2.5,0.1
1988-89,35,SEA,NBA,PG,4,37,2.3,0.308,0.176,0.118,0,3.3,1.5,31.1,0,0,10.1,22.3,NA,-0.1,0,-0.1,-0.12,NA,-5.6,-6.4,-12,-0.1
Career,NA,,NBA,,45,1135,15.7,0.511,0.157,0.269,1.8,7.6,4.6,27,2.2,0.3,10.4,21.5,NA,1.6,0.7,2.3,0.097,NA,2.1,0.2,2.4,1.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,17,582,15.7,0.501,0.064,0.256,1.8,8,4.8,24.9,2.4,0.4,7.2,23.7,NA,0.9,0.4,1.3,0.111,NA,1.4,1.1,2.5,0.7
2 seasons,NA,MIL,NBA,,17,442,16.2,0.534,0.277,0.322,2.3,6.7,4.4,26.2,2.1,0.1,11.4,21.4,NA,0.6,0.2,0.7,0.081,NA,3.1,-0.6,2.5,0.5
1 season,NA,WSB,NBA,,7,74,20.1,0.567,0.115,0.115,0,12.5,6.1,46.6,2,0.8,12.8,17.7,NA,0.2,0.1,0.3,0.198,NA,5.8,2,7.9,0.2
1 season,NA,SEA,NBA,,4,37,2.3,0.308,0.176,0.118,0,3.3,1.5,31.1,0,0,10.1,22.3,NA,-0.1,0,-0.1,-0.12,NA,-5.6,-6.4,-12,-0.1
