,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1976-77,23,HOU,NBA,,10,,,,,,7,7,,,,,,,,,25,
1977-78,24,HOU,NBA,,11,,,,,,8,12,,,,,,,,,28,
1978-79,25,GSW,NBA,,15,,,,,,11,15,,,,,,,,,35,
1979-80,26,GSW,NBA,,12,,2,,,,9,11,,,,,,,,,27,
1980-81,27,GSW,NBA,,10,,1,,,,7,9,,,,,,,,,23,
1981-82,28,WSB,NBA,,10,17,1,,10,,8,12,,,7,17,,,,,24,
1982-83,29,WSB,NBA,,6,10,0,,6,,3,5,,,4,8,,,,3,14,
1983-84,30,SAS,NBA,,10,22,2,4,10,22,8,10,3,11,11,24,,,7,6,29,
1984-85,31,HOU,NBA,,9,20,3,5,9,17,8,10,2,4,5,16,5,1,6,4,28,29.8
1985-86,32,HOU,NBA,,12,20,5,6,10,17,9,10,3,6,7,18,4,1,6,5,31,32.2
1986-87,33,MIL,NBA,,13,23,3,7,12,19,9,10,3,7,7,14,7,2,6,5,29,29.2
1987-88,34,MIL,NBA,,10,16,3,7,9,13,7,8,2,5,6,19,4,1,10,6,25,27.7
1988-89,35,SEA,NBA,,8,16,3,4,6,12,7,10,2,4,4,12,6,1,4,4,25,25.3
1989-90,36,HOU,NBA,,6,13,3,7,6,11,6,7,3,6,7,13,5,1,6,3,16,17.1
Career,,,,,15,,,,,,11,15,,,,,,,,,35,
5 Seasons,,HOU,NBA,,12,,,,,,9,12,,,,,,,,,31,
3 Seasons,,GSW,NBA,,15,,,,,,11,15,,,,,,,,,35,
2 Seasons,,MIL,NBA,,13,23,3,7,12,19,9,10,3,7,7,19,7,2,10,6,29,29.2
2 Seasons,,WSB,NBA,,10,17,1,,10,,8,12,,,7,17,,,,,24,
1 Season,,SEA,NBA,,8,16,3,4,6,12,7,10,2,4,4,12,6,1,4,4,25,25.3
1 Season,,SAS,NBA,,10,22,2,4,10,22,8,10,3,11,11,24,,,7,6,29,
