Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,22,MEM,NBA,SG,8,0,3.5,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.4,0.6,.600,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.5,0.9
2005-06,23,Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League)
2006-07,24,"Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)","Did Not Play (other pro league—Lithuania, D-League)"
2007-08,25,Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium),Did Not Play (other pro league—Belgium)
2008-09,26,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France)
2009-10,27,Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China)
2010-11,28,"Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)","Did Not Play (other pro league—China, D-League)"
2011-12,29,NJN,NBA,SF,6,0,7.5,0.7,1.2,.571,0.0,0.2,.000,0.7,1.0,.667,.571,0.8,1.3,.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,0.3,2.2
Career,NA,,NBA,,14,0,5.2,0.4,0.9,.462,0.0,0.1,.000,0.4,0.9,.500,.462,0.6,0.9,.615,0.1,0.4,0.6,0.1,0.1,0.1,0.2,0.4,1.4
,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,NA,MEM,NBA,,8,0,3.5,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.4,0.6,.600,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.5,0.9
1 season,NA,NJN,NBA,,6,0,7.5,0.7,1.2,.571,0.0,0.2,.000,0.7,1.0,.667,.571,0.8,1.3,.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,0.3,2.2
