,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,23,MIL,NBA,PG,6,191,.423,9.3,.936,.385,.231,.141,.179,.064,.452,.467,.611,.273,.357,.000,.182,.013,1,,.200,.000,1,0
2016-17,25,CHI,NBA,PG,5,53,.400,8.1,.933,.333,.400,.067,.133,.067,.429,.600,.333,.000,.500,.000,.000,.000,0,,.000,,0,0
2018-19,27,ORL,NBA,PG,5,92,.387,11.9,.742,.226,.323,.129,.065,.258,.435,.857,.300,.250,.000,.250,.400,.000,0,.500,.250,.500,0,0
Career,,,NBA,,16,336,.411,9.8,.887,.339,.274,.129,.145,.113,.445,.548,.471,.250,.333,.143,.204,.008,1,.500,.214,.333,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIL,NBA,,6,191,.423,9.3,.936,.385,.231,.141,.179,.064,.452,.467,.611,.273,.357,.000,.182,.013,1,,.200,.000,1,0
1 season,,CHI,NBA,,5,53,.400,8.1,.933,.333,.400,.067,.133,.067,.429,.600,.333,.000,.500,.000,.000,.000,0,,.000,,0,0
1 season,,ORL,NBA,,5,92,.387,11.9,.742,.226,.323,.129,.065,.258,.435,.857,.300,.250,.000,.250,.400,.000,0,.500,.250,.500,0,0
