Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,23,MIL,NBA,PF,76,NA,1755,5,11.4,0.44,NA,NA,NA,5,11.4,0.44,0.9,1.3,0.714,3.5,7.3,10.8,3.2,1,0.5,NA,4.6,11,NA,NA,99
1975-76,24,MIL,NBA,PF,82,NA,1650,6.6,13.8,0.475,NA,NA,NA,6.6,13.8,0.475,0.7,1.2,0.571,3.2,7.3,10.5,2.7,1,0.3,NA,4.2,13.8,NA,NA,100
1976-77,25,MIL,NBA,PF,64,NA,1116,6.9,13.3,0.518,NA,NA,NA,6.9,13.3,0.518,0.5,1,0.5,3.2,7.2,10.4,3.5,1.3,0.4,NA,4.1,14.2,NA,NA,103
1977-78,26,TOT,NBA,PF,54,NA,547,5.8,13.5,0.431,NA,NA,NA,5.8,13.5,0.431,0.7,1.1,0.692,2.9,5.8,8.8,2.4,0.4,0.4,1.4,3.3,12.4,NA,99,106
1977-78,26,MIL,NBA,PF,8,NA,84,6.8,14.7,0.464,NA,NA,NA,6.8,14.7,0.464,0,1.1,0,2.1,5.3,7.4,4.7,0,0.5,1.1,2.1,13.7,NA,103,107
1977-78,26,KCK,NBA,PF,46,NA,463,5.7,13.3,0.424,NA,NA,NA,5.7,13.3,0.424,0.9,1.1,0.818,3.1,5.9,9,2,0.5,0.4,1.4,3.5,12.2,NA,98,105
1978-79,27,MIL,NBA,PF,81,NA,1598,7.4,14.9,0.495,NA,NA,NA,7.4,14.9,0.495,1.4,2.1,0.699,4,6.9,10.9,3.4,0.8,0.8,2.7,4.4,16.2,NA,103,105
1979-80,28,SAS,NBA,SF,82,NA,1966,8.2,16.2,0.508,0.1,0.6,0.172,8.1,15.6,0.521,2.9,3.6,0.814,3.2,5.4,8.6,4.2,1.2,0.3,2.9,4.1,19.5,NA,110,111
1980-81,29,SAS,NBA,SF,64,NA,999,9,17.2,0.52,0.1,0.4,0.375,8.8,16.9,0.524,2.9,4.1,0.705,3.3,4.8,8.1,3.8,0.7,0.7,3.2,4.8,21,NA,110,109
1981-82,30,TOT,NBA,PF,47,0,483,3.2,8.7,0.364,0,0.2,0,3.2,8.5,0.372,1,1.6,0.625,3.9,7.2,11.1,2.2,1.1,1.1,2,5.6,7.3,NA,90,110
1981-82,30,SAS,NBA,PF,13,0,145,2.9,9,0.321,0,0.3,0,2.9,8.7,0.333,1,1.3,0.75,2.6,8.7,11.3,2.3,0.3,1.3,1.9,5.2,6.8,NA,83,108
1981-82,30,CLE,NBA,PF,34,0,338,3.3,8.6,0.383,0,0.1,0,3.3,8.4,0.39,1,1.7,0.583,4.4,6.6,11,2.1,1.4,1,2,5.7,7.6,NA,93,111
Career,NA,,NBA,,550,0,10114,6.8,14.1,0.486,0.1,0.5,0.205,6.8,13.9,0.489,1.5,2.1,0.717,3.4,6.5,9.9,3.4,1,0.5,1.5,4.3,15.2,NA,106,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MIL,NBA,,311,NA,6203,6.4,13.4,0.48,NA,NA,NA,6.4,13.4,0.48,0.9,1.4,0.642,3.5,7.1,10.6,3.2,1,0.5,0.7,4.3,13.7,NA,103,102
3 seasons,NA,SAS,NBA,,159,0,3110,8.2,16.2,0.507,0.1,0.5,0.211,8.1,15.7,0.517,2.8,3.6,0.775,3.2,5.4,8.6,4,1,0.4,2.9,4.4,19.4,NA,109,110
1 season,NA,KCK,NBA,,46,NA,463,5.7,13.3,0.424,NA,NA,NA,5.7,13.3,0.424,0.9,1.1,0.818,3.1,5.9,9,2,0.5,0.4,1.4,3.5,12.2,NA,98,105
1 season,NA,CLE,NBA,,34,0,338,3.3,8.6,0.383,0,0.1,0,3.3,8.4,0.39,1,1.7,0.583,4.4,6.6,11,2.1,1.4,1,2,5.7,7.6,NA,93,111
