Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
John Coker,,0.1,0.1,-0.1,NA
Robert Werdann,7.0,0.2,0,-0.1,NA
Mouhamed Sene,4.0,0.2,0.2,0,NA
Joe Cooper,0.2,0.2,0.1,0,NA
Dan O'Sullivan,-6.9,0.1,0.1,0,0
Tom Riker,-21.8,0.2,0.2,0,NA
Oleksiy Pecherov,-38.1,0.5,0.1,0,NA
Patrick O'Bryant,-38.3,0.3,0.2,0,0
Matt Fish,-44.2,0.4,0.2,0,NA
Rich King,-45.7,0.2,0.1,0,-0.1
Paul Davis,-50.0,0.2,0.2,0,0
