Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
John Coker,,0.1,0.1,-0.1
Robert Werdann,7.0,0.2,0,-0.1
Mouhamed Sene,4.0,0.2,0.2,0
Rich King,1.7,0.2,0.1,0
Joe Cooper,0.2,0.2,0.1,0
Dan O'Sullivan,-1.6,0.1,0.1,0
Tom Riker,-21.8,0.2,0.2,0
Jerome Whitehead,-23.8,0.2,0.2,0.1
Coby Dietrick,-29.1,0.3,0.1,0
Paul Davis,-29.4,0.2,0.2,0
Primož Brezec,-31.6,0.3,0.1,0.1
