Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Mike Sojourner,,4.7,2.7,0.9
Matt Geiger,93.3,4.5,2.7,1.2
Dennis Awtrey,90.9,5,3.1,1
Ed Johnson,90.4,5.1,2.4,1
Kurt Nimphius,88.9,4.8,2.9,1.5
Greg Oden,88.7,4.6,2.2,0.5
Randy Breuer,86.1,4.5,3,0.3
Kelvin Cato,85.6,4.2,2.7,1.6
Lee Knorek,84.2,5.1,2.5,1.7
Cherokee Parks,83.2,3.8,2.2,0.9
Oliver Miller,81.9,5.3,3.1,1.6
