Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,21,ATL,NBA,C,73,NA,2129,378,775,0.488,95,146,0.651,196,446,642,93,35,57,217,851
1975-76,22,ATL,NBA,C,67,NA,1602,248,524,0.473,80,119,0.672,126,323,449,58,38,40,174,576
1976-77,23,ATL,NBA,PF,51,NA,551,95,203,0.468,41,57,0.719,49,97,146,21,15,9,66,231
Career,NA,,NBA,,191,NA,4282,721,1502,0.48,216,322,0.671,371,866,1237,172,88,106,457,1658
