,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,DLC,ABA,,9,,0,,,,6,10,,,,,,,20
1968-69,26,TOT,ABA,,4,,0,,,,5,7,,,,,,,9
1968-69,26,KEN,ABA,,4,,0,,,,5,7,,,,,,,9
Career,,,,,9,,0,,,,6,10,,,,,,,20
1 Season,,DLC,ABA,,9,,0,,,,6,10,,,,,,,20
1 Season,,KEN,ABA,,4,,0,,,,5,7,,,,,,,9
