Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,DLC,ABA,C,8,NA,25.8,3.8,8.6,0.435,0,0,NA,3.8,8.6,0.435,0.435,2.5,4.8,0.526,NA,NA,9,0.8,2.8,4,10
1968-69,26,KEN,ABA,C,5,NA,12.2,1.6,4.4,0.364,0,0,NA,1.6,4.4,0.364,0.364,1.4,2,0.7,NA,NA,5.4,0.4,0.8,3.4,4.6
Career,NA,,ABA,,13,NA,20.5,2.9,7,0.418,0,0,NA,2.9,7,0.418,0.418,2.1,3.7,0.563,NA,NA,7.6,0.6,2,3.8,7.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DLC,ABA,,8,NA,25.8,3.8,8.6,0.435,0,0,NA,3.8,8.6,0.435,0.435,2.5,4.8,0.526,NA,NA,9,0.8,2.8,4,10
1 season,NA,KEN,ABA,,5,NA,12.2,1.6,4.4,0.364,0,0,NA,1.6,4.4,0.364,0.364,1.4,2,0.7,NA,NA,5.4,0.4,0.8,3.4,4.6
