Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,24,GSW,NBA,PG,1,0,12:00,2,7,0.286,1,2,0.5,0,0,NA,2,3,4,2,0,0,1,5
1991-92,25,GSW,NBA,PG,1,0,20:00,5,10,0.5,2,5,0.4,2,2,1,0,0,7,1,0,2,2,14
1992-93,26,GSW,NBA,PG,1,0,21:00,3,9,0.333,1,3,0.333,9,12,0.75,1,6,4,1,0,3,1,16
1996-97,30,MIA,NBA,PG,1,0,14:00,4,10,0.4,2,6,0.333,0,0,NA,0,3,2,1,0,2,1,10
1997-98,31,MIA,NBA,PG,1,0,17:00,3,8,0.375,2,5,0.4,0,0,NA,0,1,6,0,0,6,0,8
Career,NA,,NBA,,5,0,84,17,44,0.386,8,21,0.381,11,14,0.786,3,13,23,5,0,13,5,53
