Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,24,GSW,NBA,PG,9,9,396,10.9,22.4,0.486,2.1,5.8,0.354,8.8,16.6,0.533,3.6,4.6,0.789,0.6,3.4,4,12.2,3.4,0.8,3,2.7,27.5,NA,116,113
1991-92,25,GSW,NBA,PG,4,4,176,8.7,21.9,0.4,2.7,7.9,0.345,6,13.9,0.431,6.6,10.1,0.649,1.6,2.5,4.1,7.9,3.6,0,3.8,3.8,26.8,NA,107,116
1995-96,29,MIA,NBA,PG,3,3,110,9.7,20.8,0.465,3.9,10.6,0.364,5.8,10.1,0.571,2.4,3.4,0.714,0.5,1.9,2.4,8.2,1.4,0,7.2,4.8,25.6,NA,97,121
1996-97,30,MIA,NBA,PG,17,17,701,8.2,22.8,0.359,3.3,10.6,0.313,4.8,12.2,0.399,5.6,7,0.795,1,4.4,5.5,9.5,2.1,0.1,4.2,2.9,25.3,NA,103,101
1997-98,31,MIA,NBA,PG,5,5,222,10.6,23.7,0.447,4.3,9.8,0.436,6.3,13.8,0.455,7.3,9.3,0.784,0.8,3.5,4.3,8.3,1.5,0,4.5,2.3,32.7,NA,112,108
1998-99,32,MIA,NBA,PG,5,5,182,4.9,18.4,0.268,1.6,8.2,0.2,3.3,10.2,0.323,3.3,5.3,0.625,1,3.6,4.6,10.5,1.6,0.3,5.9,4.6,14.8,NA,75,107
1999-00,33,MIA,NBA,PG,7,7,182,6.2,21.2,0.294,2.2,10.6,0.206,4.1,10.6,0.382,2.2,3.1,0.7,0.3,4.4,4.7,10.3,1.6,0,3.4,3.1,16.8,NA,84,98
2000-01,34,MIA,NBA,PG,2,2,36,3,13.4,0.222,1.5,4.5,0.333,1.5,8.9,0.167,0,0,NA,1.5,1.5,3,13.4,0,0,11.9,6,7.4,NA,53,119
2002-03,36,IND,NBA,PG,4,0,47,5.7,17.2,0.333,3.4,11.5,0.3,2.3,5.7,0.4,0,0,NA,0,2.3,2.3,10.3,1.1,0,3.4,2.3,14.9,NA,92,113
Career,NA,,NBA,,56,52,2052,8.6,21.8,0.393,2.9,9,0.32,5.7,12.9,0.444,4.6,6.1,0.751,0.9,3.6,4.5,10,2.3,0.2,4.3,3.2,24.6,NA,102,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIA,NBA,,39,39,1433,7.9,21.8,0.363,3.1,10.1,0.311,4.8,11.7,0.407,4.7,6.2,0.766,0.9,3.9,4.8,9.5,1.8,0.1,4.8,3.3,23.7,NA,97,105
2 seasons,NA,GSW,NBA,,13,13,572,10.2,22.2,0.46,2.3,6.5,0.351,8,15.8,0.505,4.5,6.3,0.72,0.9,3.1,4,10.9,3.4,0.6,3.3,3,27.3,NA,113,114
1 season,NA,IND,NBA,,4,0,47,5.7,17.2,0.333,3.4,11.5,0.3,2.3,5.7,0.4,0,0,NA,0,2.3,2.3,10.3,1.1,0,3.4,2.3,14.9,NA,92,113
