,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,34,MIA,NBA,PG,77,2613,100%,,,,,+4.4,+5.5,117,51,60,12,34,0,1048,3,18
2001-02,35,TOT,NBA,PG,68,1601,99%,1%,,,,-1.0,-0.1,89,13,63,5,21,0,601,4,10
2001-02,35,DAL,NBA,PG,54,1276,98%,2%,,,,+4.0,-0.9,60,6,47,3,16,0,444,2,7
2001-02,35,DEN,NBA,PG,14,325,100%,,,,,-20.1,-14.8,29,7,16,2,5,0,157,2,3
2002-03,36,IND,NBA,PG,10,127,100%,,,,,+14.8,+11.7,9,2,3,0,1,0,49,1,0
Career,,,NBA,,155,4341,99%,1%,,,,+2.8,+3.6,215,66,126,17,56,0,1698,8,28
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,77,2613,100%,,,,,+4.4,+5.5,117,51,60,12,34,0,1048,3,18
1 season,,DAL,NBA,,54,1276,98%,2%,,,,+4.0,-0.9,60,6,47,3,16,0,444,2,7
1 season,,DEN,NBA,,14,325,100%,,,,,-20.1,-14.8,29,7,16,2,5,0,157,2,3
1 season,,IND,NBA,,10,127,100%,,,,,+14.8,+11.7,9,2,3,0,1,0,49,1,0
