,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,34,MIA,NBA,PG,77,2613,.392,19.1,.504,.104,.066,.062,.272,.496,.417,.519,.333,.400,.403,.366,.205,.000,0,.587,.087,.444,2,0
2001-02,35,TOT,NBA,PG,68,1601,.365,19.8,.429,.124,.034,.060,.211,.571,.387,.377,.429,.405,.382,.347,.262,.000,0,.691,.113,.475,2,0
2001-02,35,DAL,NBA,PG,54,1276,.362,19.6,.435,.132,.028,.061,.215,.565,.391,.415,.500,.367,.368,.341,.262,.000,0,.695,.125,.486,1,0
2001-02,35,DEN,NBA,PG,14,325,.373,20.3,.405,.095,.056,.056,.198,.595,.373,.167,.286,.571,.440,.373,.263,.000,0,.679,.067,.400,1,0
2002-03,36,IND,NBA,PG,10,127,.367,20.9,.367,.122,.041,.000,.204,.633,.389,.667,.500,,.200,.355,.714,.000,0,.636,.097,.000,0,0
Career,,,NBA,,155,4341,.381,19.4,.473,.112,.054,.060,.248,.527,.407,.466,.359,.402,.392,.358,.234,.000,0,.628,.098,.443,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,77,2613,.392,19.1,.504,.104,.066,.062,.272,.496,.417,.519,.333,.400,.403,.366,.205,.000,0,.587,.087,.444,2,0
1 season,,DAL,NBA,,54,1276,.362,19.6,.435,.132,.028,.061,.215,.565,.391,.415,.500,.367,.368,.341,.262,.000,0,.695,.125,.486,1,0
1 season,,DEN,NBA,,14,325,.373,20.3,.405,.095,.056,.056,.198,.595,.373,.167,.286,.571,.440,.373,.263,.000,0,.679,.067,.400,1,0
1 season,,IND,NBA,,10,127,.367,20.9,.367,.122,.041,.000,.204,.633,.389,.667,.500,,.200,.355,.714,.000,0,.636,.097,.000,0,0
