Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,26,LAS,ABA,PG,1,NA,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0
Career,NA,,ABA,,1,NA,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0
