Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,ANA,ABA,PG,78,NA,2432,371,1044,0.355,147,461,0.319,224,583,0.384,0.426,206,278,0.741,NA,NA,217,247,195,239,1095
1969-70,26,LAS,ABA,PG,4,NA,17,4,14,0.286,0,4,0,4,10,0.4,0.286,0,0,NA,0,2,2,5,1,2,8
Career,NA,,ABA,,82,NA,2449,375,1058,0.354,147,465,0.316,228,593,0.384,0.424,206,278,0.741,0,2,219,252,196,241,1103
