,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,ANA,ABA,,13,,10,,,,11,12,,,,,,,38
1969-70,26,LAS,ABA,,3,,0,,,,0,0,,,,,,,6
Career,,,,,13,,10,,,,11,12,,,,,,,38
