,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,27,LAC,NBA,SG,38,707,,27%,70%,4%,,-0.6,-1.1,7,6,31,3,4,2,97,0,10
2018-19,28,MIN,NBA,SG,15,128,14%,71%,15%,,,-17.1,-16.1,2,2,7,0,1,0,27,1,1
Career,,,NBA,,53,835,2%,33%,62%,3%,,-3.2,-3.4,9,8,38,3,5,2,124,1,11
,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAC,NBA,,38,707,,27%,70%,4%,,-0.6,-1.1,7,6,31,3,4,2,97,0,10
1 season,,MIN,NBA,,15,128,14%,71%,15%,,,-17.1,-16.1,2,2,7,0,1,0,27,1,1
