,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,21,TOT,NBA,SG-PG,17,74,72%,28%,,,,+5.1,+3.9,4,4,2,0,6,1,26,0,0
2007-08,21,POR,NBA,PG,8,44,100%,,,,,-1.1,+0.2,4,2,2,0,4,1,17,0,0
2007-08,21,DEN,NBA,SG,9,30,30%,69%,1%,,,+14.4,+11.0,0,2,0,0,2,0,9,0,0
Career,,,NBA,,17,74,72%,28%,,,,+5.1,+3.9,4,4,2,0,6,1,26,0,0
,,,,,,,,,,,,,,,,,,,,,,
1 season,,DEN,NBA,,9,30,30%,69%,1%,,,+14.4,+11.0,0,2,0,0,2,0,9,0,0
1 season,,POR,NBA,,8,44,100%,,,,,-1.1,+0.2,4,2,2,0,4,1,17,0,0
