,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,22,CHA,NBA,C,27,185,.556,2.7,1.000,.694,.250,.056,.000,.000,.556,.760,.111,.000,,,.750,.361,12,,,,0,0
2007-08,23,CHA,NBA,PF,60,532,.489,4.6,1.000,.585,.202,.117,.096,.000,.489,.618,.368,.182,.333,,.609,.234,17,,,,0,0
2008-09,24,TOT,NBA,C,45,444,.532,3.4,1.000,.702,.117,.149,.032,.000,.532,.667,.273,.143,.333,,.780,.447,36,,,,0,0
2008-09,24,CHA,NBA,C,18,184,.543,3.4,1.000,.686,.171,.086,.057,.000,.543,.667,.167,.333,.500,,.684,.429,12,,,,0,0
2008-09,24,DAL,NBA,C,27,260,.525,3.4,1.000,.712,.085,.186,.017,.000,.525,.667,.400,.091,.000,,.839,.458,24,,,,0,0
2009-10,25,MIN,NBA,C,73,1223,.558,6.9,.997,.465,.172,.182,.178,.003,.560,.716,.423,.473,.370,.000,.639,.208,60,,.000,,0,0
2010-11,26,CLE,NBA,C,70,1182,.598,4.3,1.000,.639,.201,.105,.055,.000,.598,.743,.250,.348,.667,,.802,.347,70,,,,0,0
2011-12,27,TOT,NBA,C,39,522,.548,3.8,1.000,.690,.167,.095,.048,.000,.548,.638,.286,.500,.250,,.761,.369,26,,,,0,0
2011-12,27,CLE,NBA,C,24,362,.500,4.3,1.000,.643,.196,.089,.071,.000,.500,.556,.364,.600,.250,,.750,.304,12,,,,0,0
2011-12,27,BOS,NBA,C,15,160,.643,2.9,1.000,.786,.107,.107,.000,.000,.643,.773,.000,.333,,,.778,.500,14,,,,0,0
2012-13,28,LAC,NBA,C,60,663,.614,4.8,1.000,.535,.307,.114,.044,.000,.614,.721,.571,.308,.400,,.757,.395,41,,,,0,0
2013-14,29,LAC,NBA,PF,61,482,.736,3.2,1.000,.653,.306,.028,.014,.000,.736,.872,.455,.500,1.000,,.717,.417,29,,,,0,0
2014-15,30,SAC,NBA,C,46,441,.646,4.9,1.000,.573,.244,.061,.122,.000,.646,.809,.450,.400,.400,,.642,.293,23,,,,0,0
2015-16,31,TOT,NBA,C,37,460,.620,2.8,1.000,.633,.304,.038,.025,.000,.620,.700,.458,1.000,.000,,.714,.354,24,,,,0,0
2015-16,31,WAS,NBA,C,5,48,.571,6.3,1.000,.429,.286,.143,.143,.000,.571,.667,.500,1.000,.000,,.750,.143,1,,,,0,0
2015-16,31,MEM,NBA,C,32,412,.625,2.4,1.000,.653,.306,.028,.014,.000,.625,.702,.455,1.000,.000,,.711,.375,23,,,,0,0
Career,,,NBA,,518,6134,.584,4.8,.999,.586,.212,.116,.085,.001,.584,.720,.392,.382,.400,.000,.713,.318,338,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,121,1145,.661,4.2,1.000,.581,.306,.081,.032,.000,.661,.787,.526,.333,.500,,.740,.403,70,,,,0,0
3 seasons,,CHA,NBA,,105,901,.515,3.9,1.000,.630,.206,.097,.067,.000,.515,.663,.265,.188,.364,,.659,.303,41,,,,0,0
2 seasons,,CLE,NBA,,94,1544,.578,4.3,1.000,.640,.200,.102,.058,.000,.578,.705,.273,.393,.563,,.792,.338,82,,,,0,0
1 season,,MIN,NBA,,73,1223,.558,6.9,.997,.465,.172,.182,.178,.003,.560,.716,.423,.473,.370,.000,.639,.208,60,,.000,,0,0
1 season,,SAC,NBA,,46,441,.646,4.9,1.000,.573,.244,.061,.122,.000,.646,.809,.450,.400,.400,,.642,.293,23,,,,0,0
1 season,,MEM,NBA,,32,412,.625,2.4,1.000,.653,.306,.028,.014,.000,.625,.702,.455,1.000,.000,,.711,.375,23,,,,0,0
1 season,,DAL,NBA,,27,260,.525,3.4,1.000,.712,.085,.186,.017,.000,.525,.667,.400,.091,.000,,.839,.458,24,,,,0,0
1 season,,BOS,NBA,,15,160,.643,2.9,1.000,.786,.107,.107,.000,.000,.643,.773,.000,.333,,,.778,.500,14,,,,0,0
1 season,,WAS,NBA,,5,48,.571,6.3,1.000,.429,.286,.143,.143,.000,.571,.667,.500,1.000,.000,,.750,.143,1,,,,0,0
