Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,24,SEA,NBA,SF,67,NA,1019,8,20.5,0.392,2.1,3.3,0.623,2.2,5.3,7.4,1.4,0.9,0.5,5.5,18.1,NA,NA,101
1974-75,25,NOJ,NBA,SF,73,NA,1668,7.8,18.7,0.42,3.3,4.8,0.687,2.1,4.4,6.5,1.2,1.6,0.3,5.5,19,NA,NA,101
1975-76,26,NOJ,NBA,SF,56,NA,1051,9,20.7,0.437,3.6,5.3,0.685,1.8,4.4,6.2,2.3,1.3,0.7,5.8,21.7,NA,NA,99
1976-77,27,NOJ,NBA,SF,40,NA,526,10.7,23.2,0.463,1.4,2.5,0.586,1.6,4.4,6,2,1.6,0.9,6.5,22.9,NA,NA,100
Career,NA,,NBA,,236,NA,4264,8.5,20.1,0.423,2.8,4.3,0.667,2,4.6,6.6,1.6,1.3,0.5,5.7,19.9,NA,NA,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NOJ,NBA,,169,NA,3245,8.7,20,0.433,3.1,4.6,0.678,1.9,4.4,6.3,1.7,1.5,0.5,5.7,20.5,NA,NA,100
1 season,NA,SEA,NBA,,67,NA,1019,8,20.5,0.392,2.1,3.3,0.623,2.2,5.3,7.4,1.4,0.9,0.5,5.5,18.1,NA,NA,101
