,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,IND,NBA,SG,19,115,25%,52%,23%,,,-3.9,-7.7,2,3,2,0,2,0,13,0,3
2003-04,24,IND,NBA,SG,81,1508,,98%,2%,,,+2.9,-6.1,43,19,60,7,56,0,379,4,20
2004-05,25,IND,NBA,SG,77,2268,7%,87%,6%,,,-3.3,-9.6,57,29,88,17,68,0,462,13,38
2005-06,26,IND,NBA,SG,68,1837,,89%,11%,,,0.0,-3.3,57,25,64,20,64,10,350,15,26
2006-07,27,TOT,NBA,SG,63,1319,3%,93%,4%,,,-8.6,-8.2,22,17,60,15,51,3,240,13,19
2006-07,27,TOR,NBA,SG,39,870,,98%,2%,,,-9.1,-13.3,13,13,39,14,39,2,126,9,13
2006-07,27,POR,NBA,SG,24,449,10%,82%,8%,,,-7.6,-3.0,9,4,21,1,12,1,114,4,6
2007-08,28,NYK,NBA,SG,70,1757,57%,42%,2%,,,-7.9,-1.1,48,17,72,8,59,5,368,18,19
2008-09,29,LAC,NBA,SF,52,1495,,36%,59%,5%,,-9.1,+1.4,39,14,64,4,38,5,433,8,14
Career,,,NBA,,430,10299,12%,74%,13%,1%,,-4.1,-4.7,268,124,410,71,338,23,2245,71,139
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,245,5728,3%,90%,7%,,,-0.6,-6.7,159,76,214,44,190,10,1204,32,87
1 season,,NYK,NBA,,70,1757,57%,42%,2%,,,-7.9,-1.1,48,17,72,8,59,5,368,18,19
1 season,,LAC,NBA,,52,1495,,36%,59%,5%,,-9.1,+1.4,39,14,64,4,38,5,433,8,14
1 season,,TOR,NBA,,39,870,,98%,2%,,,-9.1,-13.3,13,13,39,14,39,2,126,9,13
1 season,,POR,NBA,,24,449,10%,82%,8%,,,-7.6,-3.0,9,4,21,1,12,1,114,4,6
