Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Malcolm Lee,,0.4,0.1,0
Anthony Parker,83.9,0.4,0.2,0
Eddie Gill,77.0,0.3,0.1,0
Derrick Dial,76.8,0.4,0.1,0.1
Michael Phelps,76.2,0.3,0.1,-0.1
Elijah Millsap,74.6,0.4,0.1,-0.1
Russ Lee,73.9,0.3,0.2,0
Bob Duffy,73.4,0.3,0.1,0.1
Julyan Stone,72.6,0.4,0.2,0.1
Brad Holland,71.1,0.3,0.1,-0.1
Briante Weber,69.8,0.4,0.3,0
