Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,23,TOT,ABA,SF,24,NA,237,50,109,0.459,1,4,0.25,49,105,0.467,0.463,21,29,0.724,15,29,44,16,NA,35,39,122
1971-72,23,NYA,ABA,,8,NA,14,3,6,0.5,0,0,NA,3,6,0.5,0.5,0,2,0,0,1,1,1,NA,2,2,6
1971-72,23,MMP,ABA,SF,16,NA,223,47,103,0.456,1,4,0.25,46,99,0.465,0.461,21,27,0.778,15,28,43,15,NA,33,37,116
Career,NA,,ABA,,24,NA,237,50,109,0.459,1,4,0.25,49,105,0.467,0.463,21,29,0.724,15,29,44,16,NA,35,39,122
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MMP,ABA,,16,NA,223,47,103,0.456,1,4,0.25,46,99,0.465,0.461,21,27,0.778,15,28,43,15,NA,33,37,116
1 season,NA,NYA,ABA,,8,NA,14,3,6,0.5,0,0,NA,3,6,0.5,0.5,0,2,0,0,1,1,1,NA,2,2,6
