Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1971-72,23,TOT,ABA,SF,24,237,9.2,0.501,0.037,0.266,5.2,11.4,8.1,10.3,NA,22.3,24.3,NA,0.1,0.3,0.5,0.094
1971-72,23,NYA,ABA,,8,14,1.9,0.436,0,0.333,0,6.7,3.5,10.3,NA,22.5,24.7,NA,0,0,0,-0.036
1971-72,23,MMP,ABA,SF,16,223,9.7,0.505,0.039,0.262,5.5,11.7,8.4,10.3,NA,22.3,24.3,NA,0.2,0.3,0.5,0.102
Career,NA,,ABA,,24,237,9.2,0.501,0.037,0.266,5.2,11.4,8.1,10.3,NA,22.3,24.3,NA,0.1,0.3,0.5,0.094
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MMP,ABA,,16,223,9.7,0.505,0.039,0.262,5.5,11.7,8.4,10.3,NA,22.3,24.3,NA,0.2,0.3,0.5,0.102
1 season,NA,NYA,ABA,,8,14,1.9,0.436,0,0.333,0,6.7,3.5,10.3,NA,22.5,24.7,NA,0,0,0,-0.036
