,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,23,TOT,ABA,,11,,1,,,,5,5,,,,,,,,26
1971-72,23,NYA,ABA,,2,,0,,,,0,2,,,,,,,,4
1971-72,23,MMP,ABA,,11,,1,,,,5,5,,,,,,,,26
Career,,,,,11,,1,,,,5,5,,,,,,,,26
1 Season,,MMP,ABA,,11,,1,,,,5,5,,,,,,,,26
1 Season,,NYA,ABA,,2,,0,,,,0,2,,,,,,,,4
