,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,23,TOT,NBA,PG,37,303,84%,16%,,,,-7.5,-8.2,14,5,15,1,7,1,62,0,7
2008-09,23,PHO,NBA,PG,13,122,100%,,,,,-4.9,-7.2,4,1,4,0,2,0,26,0,3
2008-09,23,CHA,NBA,PG,24,181,73%,27%,,,,-9.2,-8.2,10,4,11,1,5,1,36,0,4
Career,,,NBA,,37,303,84%,16%,,,,-7.5,-8.2,14,5,15,1,7,1,62,0,7
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHA,NBA,,24,181,73%,27%,,,,-9.2,-8.2,10,4,11,1,5,1,36,0,4
1 season,,PHO,NBA,,13,122,100%,,,,,-4.9,-7.2,4,1,4,0,2,0,26,0,3
