Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1968-69,23,TOT,ABA,C,78,2089,14.7,0.442,0.001,0.303,NA,NA,16.3,6.3,NA,NA,10.2,16.9,NA,-0.9,2.1,1.1,0.026,NA,NA,NA,NA,NA
1968-69,23,KEN,ABA,C,31,674,11.8,0.415,0,0.282,NA,NA,15.1,6.7,NA,NA,10.4,16.4,NA,-0.7,1,0.3,0.022,NA,NA,NA,NA,NA
1968-69,23,NYA,ABA,C,20,713,14.4,0.385,0.003,0.28,NA,NA,17.8,8,NA,NA,9.5,18.4,NA,-1.3,0.5,-0.8,-0.052,NA,NA,NA,NA,NA
1968-69,23,DLC,ABA,C,27,702,17.8,0.54,0,0.354,NA,NA,16,4.2,NA,NA,10.8,16,NA,1.1,0.5,1.6,0.11,NA,NA,NA,NA,NA
1969-70,24,DLC,ABA,C,84,3086,19.3,0.534,0.002,0.333,NA,NA,14.8,4.5,NA,NA,10.9,19.3,NA,5,2.3,7.3,0.114,NA,NA,NA,NA,NA
1970-71,25,TOT,ABA,C,80,2614,17.5,0.521,0.001,0.353,NA,NA,14.8,5.4,NA,NA,12,19.9,NA,3,2.2,5.2,0.095,NA,NA,NA,NA,NA
1970-71,25,TEX,ABA,C,40,1187,18.9,0.504,0,0.383,NA,NA,16.9,6,NA,NA,10.2,20.3,NA,0.9,1.3,2.2,0.089,NA,NA,NA,NA,NA
1970-71,25,NYA,ABA,C,40,1427,16.3,0.537,0.002,0.324,NA,NA,13.2,4.9,NA,NA,13.7,19.5,NA,2.1,0.9,3,0.099,NA,NA,NA,NA,NA
1971-72,26,TOT,ABA,C,69,1443,11.6,0.437,0.002,0.209,9.6,17.2,13.4,5.2,NA,NA,10.3,18.9,NA,-1.5,1.2,-0.2,-0.008,NA,NA,NA,NA,NA
1971-72,26,NYA,ABA,C,9,142,9.2,0.36,0,0.127,7.7,21.3,14.7,3.8,NA,NA,6.3,21.9,NA,-0.5,0.1,-0.4,-0.133,NA,NA,NA,NA,NA
1971-72,26,UTS,ABA,C,42,575,11.6,0.399,0,0.259,13.8,16.6,15.3,5.7,NA,NA,9.4,20.7,NA,-1.2,0.6,-0.6,-0.051,NA,NA,NA,NA,NA
1971-72,26,FLO,ABA,C,18,726,12,0.497,0.004,0.182,6.7,17,11.7,5.1,NA,NA,12.3,16.9,NA,0.3,0.5,0.8,0.051,NA,NA,NA,NA,NA
1972-73,27,PHI,NBA,C,82,2530,11.1,0.44,NA,0.214,NA,NA,11.9,5.1,NA,NA,NA,NA,NA,-1.2,1.3,0.2,0.003,NA,NA,NA,NA,NA
1973-74,28,CAP,NBA,C,53,845,9.4,0.402,NA,0.358,10.4,17.1,13.7,3.8,0.5,2.3,NA,NA,NA,-0.4,1.2,0.8,0.047,NA,-3.4,0,-3.4,-0.3
Career,NA,,TOT,,446,12607,15,0.482,0.001,0.296,9.9,17.2,14.3,5.1,0.5,2.3,11,18.9,NA,4,10.3,14.4,0.055,NA,-3.4,0,-3.4,-0.3
,NA,,ABA,,311,9232,16.6,0.497,0.001,0.313,9.6,17.2,15,5.3,NA,NA,11,18.9,NA,5.6,7.7,13.4,0.07,NA,NA,NA,NA,NA
,NA,,NBA,,135,3375,10.6,0.432,NA,0.243,10.4,17.1,12.4,4.8,0.5,2.3,NA,NA,NA,-1.6,2.6,1,0.014,NA,-3.4,0,-3.4,-0.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"DLC,TEX",ABA,,151,4975,19,0.527,0.001,0.348,NA,NA,15.5,4.8,NA,NA,10.7,19.1,NA,7,4.1,11.1,0.107,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,82,2530,11.1,0.44,NA,0.214,NA,NA,11.9,5.1,NA,NA,NA,NA,NA,-1.2,1.3,0.2,0.003,NA,NA,NA,NA,NA
3 seasons,NA,NYA,ABA,,69,2282,15.3,0.476,0.002,0.295,7.7,21.3,14.7,5.8,NA,NA,11.9,19.3,NA,0.3,1.5,1.8,0.038,NA,NA,NA,NA,NA
1 season,NA,CAP,NBA,,53,845,9.4,0.402,NA,0.358,10.4,17.1,13.7,3.8,0.5,2.3,NA,NA,NA,-0.4,1.2,0.8,0.047,NA,-3.4,0,-3.4,-0.3
1 season,NA,UTS,ABA,,42,575,11.6,0.399,0,0.259,13.8,16.6,15.3,5.7,NA,NA,9.4,20.7,NA,-1.2,0.6,-0.6,-0.051,NA,NA,NA,NA,NA
1 season,NA,KEN,ABA,,31,674,11.8,0.415,0,0.282,NA,NA,15.1,6.7,NA,NA,10.4,16.4,NA,-0.7,1,0.3,0.022,NA,NA,NA,NA,NA
1 season,NA,FLO,ABA,,18,726,12,0.497,0.004,0.182,6.7,17,11.7,5.1,NA,NA,12.3,16.9,NA,0.3,0.5,0.8,0.051,NA,NA,NA,NA,NA
