Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1988-89,25,UTA,NBA,PG,82,0,781,2.5,8.3,0.301,0.1,0.9,0.071,2.4,7.5,0.328,3.6,4.6,0.781,1.4,4,5.5,13.5,1.7,0.3,5.5,5.5,8.7,NA,89,105
1989-90,26,TOT,NBA,PG,7,0,92,2.6,7.4,0.357,0,0.5,0,2.6,6.9,0.385,6.9,9,0.765,1.6,2.1,3.7,11.1,1.6,0,5.3,4.7,12.1,NA,99,112
1989-90,26,UTA,NBA,PG,1,0,6,0,0,NA,0,0,NA,0,0,NA,16.7,33.3,0.5,0,0,0,8.3,0,0,25,25,16.7,NA,50,113
1989-90,26,LAC,NBA,PG,6,0,86,2.8,7.9,0.357,0,0.6,0,2.8,7.3,0.385,6.2,7.3,0.846,1.7,2.3,3.9,11.3,1.7,0,3.9,3.4,11.8,NA,108,112
1990-91,27,SAC,NBA,PG,55,8,1399,4.3,9.7,0.444,2.6,5.6,0.461,1.7,4.1,0.421,3.1,3.7,0.835,0.7,3.4,4,10.8,2.1,0.1,2.7,5.1,14.3,NA,123,111
1991-92,28,SAC,NBA,PG,62,5,712,5,13,0.385,3,8.9,0.344,2,4.1,0.475,2.6,3.2,0.809,0.7,3.5,4.3,9.7,2.1,0.2,2.8,3.9,15.6,NA,112,112
1992-93,29,SAC,NBA,PG,73,0,881,5.9,14,0.425,3.6,8.3,0.429,2.4,5.7,0.419,2.3,2.7,0.84,1.1,3.7,4.8,9.1,2.2,0.4,2.6,4.4,17.7,NA,120,111
1993-94,30,SAC,NBA,PG,18,0,169,3.8,9.9,0.382,2.3,5.2,0.444,1.5,4.7,0.313,3.2,3.8,0.846,1.5,2.3,3.8,11.4,2,0.3,3.2,4.7,13.1,NA,116,112
1994-95,31,ATL,NBA,PG,24,0,188,3.1,10.8,0.289,1.4,6.5,0.217,1.7,4.3,0.4,6.5,7.7,0.852,1.7,5.7,7.4,12.5,1.1,0,6,8,14.2,NA,100,108
Career,NA,,NBA,,321,13,4222,4.3,10.9,0.397,2.3,5.8,0.396,2.1,5.2,0.397,3.2,3.9,0.818,1,3.6,4.6,10.9,2,0.2,3.4,4.9,14.1,NA,111,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAC,NBA,,208,13,3161,4.9,11.7,0.42,3,7.1,0.416,2,4.6,0.426,2.8,3.3,0.831,0.8,3.5,4.3,10.1,2.1,0.2,2.7,4.6,15.5,NA,119,111
2 seasons,NA,UTA,NBA,,83,0,787,2.5,8.3,0.301,0.1,0.9,0.071,2.4,7.4,0.328,3.7,4.8,0.766,1.4,4,5.4,13.4,1.7,0.3,5.7,5.7,8.7,NA,88,105
1 season,NA,ATL,NBA,,24,0,188,3.1,10.8,0.289,1.4,6.5,0.217,1.7,4.3,0.4,6.5,7.7,0.852,1.7,5.7,7.4,12.5,1.1,0,6,8,14.2,NA,100,108
1 season,NA,LAC,NBA,,6,0,86,2.8,7.9,0.357,0,0.6,0,2.8,7.3,0.385,6.2,7.3,0.846,1.7,2.3,3.9,11.3,1.7,0,3.9,3.4,11.8,NA,108,112
