Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,23,STL,NBA,PF,27,NA,374,66,160,0.413,32,51,0.627,NA,NA,144,23,NA,NA,58,164
1963-64,24,STL,NBA,PF,80,NA,1949,268,675,0.397,146,224,0.652,NA,NA,680,181,NA,NA,269,682
1964-65,25,STL,NBA,PF,79,NA,2362,362,938,0.386,186,275,0.676,NA,NA,853,187,NA,NA,276,910
1965-66,26,STL,NBA,PF,78,NA,2677,377,927,0.407,257,364,0.706,NA,NA,951,208,NA,NA,333,1011
1966-67,27,STL,NBA,PF,79,NA,3130,503,1106,0.455,367,523,0.702,NA,NA,1190,222,NA,NA,325,1373
1967-68,28,STL,NBA,PF,82,NA,3197,466,1009,0.462,347,484,0.717,NA,NA,1102,253,NA,NA,366,1279
1968-69,29,ATL,NBA,PF,80,NA,2930,351,775,0.453,239,353,0.677,NA,NA,1132,298,NA,NA,290,941
1969-70,30,ATL,NBA,PF,82,NA,3269,443,932,0.475,331,451,0.734,NA,NA,1181,345,NA,NA,292,1217
1970-71,31,ATL,NBA,PF,82,NA,3140,382,834,0.458,211,330,0.639,NA,NA,1233,240,NA,NA,317,975
1971-72,32,TOT,NBA,PF,78,NA,2756,379,779,0.487,222,316,0.703,NA,NA,1051,198,NA,NA,269,980
1971-72,32,ATL,NBA,PF,14,NA,546,51,134,0.381,31,44,0.705,NA,NA,190,40,NA,NA,50,133
1971-72,32,PHI,NBA,PF,64,NA,2210,328,645,0.509,191,272,0.702,NA,NA,861,158,NA,NA,219,847
1972-73,33,TOT,NBA,PF,82,NA,2867,333,722,0.461,179,255,0.702,NA,NA,904,219,NA,NA,296,845
1972-73,33,PHI,NBA,PF,10,NA,376,47,125,0.376,46,65,0.708,NA,NA,122,23,NA,NA,35,140
1972-73,33,LAL,NBA,PF,72,NA,2491,286,597,0.479,133,190,0.7,NA,NA,782,196,NA,NA,261,705
1973-74,34,LAL,NBA,PF,65,NA,1812,216,513,0.421,116,164,0.707,193,306,499,148,58,31,219,548
1974-75,35,TOT,NBA,PF,32,NA,415,35,93,0.376,17,34,0.5,64,70,134,31,11,5,65,87
1974-75,35,LAL,NBA,PF,17,NA,307,20,57,0.351,16,30,0.533,46,48,94,27,7,5,46,56
1974-75,35,GSW,NBA,PF,15,NA,108,15,36,0.417,1,4,0.25,18,22,40,4,4,0,19,31
Career,NA,,NBA,,926,NA,30878,4181,9463,0.442,2650,3824,0.693,257,376,11054,2553,69,36,3375,11012
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,"STL,ATL",NBA,,683,NA,23574,3269,7490,0.436,2147,3099,0.693,NA,NA,8656,1997,NA,NA,2576,8685
3 seasons,NA,LAL,NBA,,154,NA,4610,522,1167,0.447,265,384,0.69,239,354,1375,371,65,36,526,1309
2 seasons,NA,PHI,NBA,,74,NA,2586,375,770,0.487,237,337,0.703,NA,NA,983,181,NA,NA,254,987
1 season,NA,GSW,NBA,,15,NA,108,15,36,0.417,1,4,0.25,18,22,40,4,4,0,19,31
