Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,23,STL,NBA,PF,11,NA,204,7.2,16.9,0.427,3.5,4.8,0.741,NA,NA,15.2,1.6,NA,NA,5.5,18
1963-64,24,STL,NBA,PF,12,NA,240,3.9,12.4,0.313,1.8,2.8,0.632,NA,NA,12.6,3.6,NA,NA,6,9.6
1964-65,25,STL,NBA,PF,4,NA,145,5.2,14.6,0.356,2.5,3.7,0.667,NA,NA,16.6,2.2,NA,NA,4.7,12.9
1965-66,26,STL,NBA,PF,10,NA,421,7.4,14.5,0.506,2.7,3.7,0.721,NA,NA,12.7,2.4,NA,NA,4,17.4
1966-67,27,STL,NBA,PF,9,NA,369,4.7,12.5,0.375,4.4,6.5,0.672,NA,NA,16.5,2.1,NA,NA,3.5,13.8
1967-68,28,STL,NBA,PF,6,NA,216,6.3,12.5,0.507,3,4.2,0.72,NA,NA,12.8,2.3,NA,NA,3.8,15.7
1968-69,29,ATL,NBA,PF,11,NA,442,5.6,12.7,0.442,2.8,3.9,0.708,NA,NA,14.5,3,NA,NA,3.9,14
1969-70,30,ATL,NBA,PF,9,NA,381,4.2,10.4,0.4,1.5,2.6,0.593,NA,NA,14.6,2.7,NA,NA,3.5,9.8
1970-71,31,ATL,NBA,PF,5,NA,229,3.6,9.1,0.397,0.5,1.4,0.333,NA,NA,16.3,0.8,NA,NA,2.7,7.7
1972-73,33,LAL,NBA,PF,17,NA,582,3.5,8.4,0.419,2.4,3,0.776,NA,NA,9.8,1.8,NA,NA,4.2,9.4
1973-74,34,LAL,NBA,PF,5,NA,144,3,10.2,0.293,1.5,3.2,0.462,3.5,4,7.5,1.5,1.7,0,4.7,7.5
1974-75,35,GSW,NBA,PF,14,NA,148,2.4,5.6,0.435,0.5,1.7,0.286,3.2,8.8,11.9,1.7,2.2,1,5.6,5.4
Career,NA,,NBA,,113,NA,3521,4.9,11.6,0.419,2.4,3.6,0.673,3.3,6.4,13.3,2.2,2,0.5,4.2,12.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,"STL,ATL",NBA,,77,NA,2647,5.4,12.7,0.424,2.6,3.8,0.675,NA,NA,14.5,2.4,NA,NA,4.1,13.3
2 seasons,NA,LAL,NBA,,22,NA,726,3.4,8.8,0.39,2.2,3.1,0.71,3.5,4,9.3,1.7,1.7,0,4.3,9
1 season,NA,GSW,NBA,,14,NA,148,2.4,5.6,0.435,0.5,1.7,0.286,3.2,8.8,11.9,1.7,2.2,1,5.6,5.4
