Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,23,STL,NBA,PF,27,NA,374,6.4,15.4,0.413,3.1,4.9,0.627,NA,NA,13.9,2.2,NA,NA,5.6,15.8
1963-64,24,STL,NBA,PF,80,NA,1949,5,12.5,0.397,2.7,4.1,0.652,NA,NA,12.6,3.3,NA,NA,5,12.6
1964-65,25,STL,NBA,PF,79,NA,2362,5.5,14.3,0.386,2.8,4.2,0.676,NA,NA,13,2.9,NA,NA,4.2,13.9
1965-66,26,STL,NBA,PF,78,NA,2677,5.1,12.5,0.407,3.5,4.9,0.706,NA,NA,12.8,2.8,NA,NA,4.5,13.6
1966-67,27,STL,NBA,PF,79,NA,3130,5.8,12.7,0.455,4.2,6,0.702,NA,NA,13.7,2.6,NA,NA,3.7,15.8
1967-68,28,STL,NBA,PF,82,NA,3197,5.2,11.4,0.462,3.9,5.5,0.717,NA,NA,12.4,2.8,NA,NA,4.1,14.4
1968-69,29,ATL,NBA,PF,80,NA,2930,4.3,9.5,0.453,2.9,4.3,0.677,NA,NA,13.9,3.7,NA,NA,3.6,11.6
1969-70,30,ATL,NBA,PF,82,NA,3269,4.9,10.3,0.475,3.6,5,0.734,NA,NA,13,3.8,NA,NA,3.2,13.4
1970-71,31,ATL,NBA,PF,82,NA,3140,4.4,9.6,0.458,2.4,3.8,0.639,NA,NA,14.1,2.8,NA,NA,3.6,11.2
1971-72,32,TOT,NBA,PF,78,NA,2756,5,10.2,0.487,2.9,4.1,0.703,NA,NA,13.7,2.6,NA,NA,3.5,12.8
1971-72,32,ATL,NBA,PF,14,NA,546,3.4,8.8,0.381,2,2.9,0.705,NA,NA,12.5,2.6,NA,NA,3.3,8.8
1971-72,32,PHI,NBA,PF,64,NA,2210,5.3,10.5,0.509,3.1,4.4,0.702,NA,NA,14,2.6,NA,NA,3.6,13.8
1972-73,33,TOT,NBA,PF,82,NA,2867,4.2,9.1,0.461,2.2,3.2,0.702,NA,NA,11.4,2.7,NA,NA,3.7,10.6
1972-73,33,PHI,NBA,PF,10,NA,376,4.5,12,0.376,4.4,6.2,0.708,NA,NA,11.7,2.2,NA,NA,3.4,13.4
1972-73,33,LAL,NBA,PF,72,NA,2491,4.1,8.6,0.479,1.9,2.7,0.7,NA,NA,11.3,2.8,NA,NA,3.8,10.2
1973-74,34,LAL,NBA,PF,65,NA,1812,4.3,10.2,0.421,2.3,3.3,0.707,3.8,6.1,9.9,2.9,1.2,0.6,4.4,10.9
1974-75,35,TOT,NBA,PF,32,NA,415,3,8.1,0.376,1.5,2.9,0.5,5.6,6.1,11.6,2.7,1,0.4,5.6,7.5
1974-75,35,LAL,NBA,PF,17,NA,307,2.3,6.7,0.351,1.9,3.5,0.533,5.4,5.6,11,3.2,0.8,0.6,5.4,6.6
1974-75,35,GSW,NBA,PF,15,NA,108,5,12,0.417,0.3,1.3,0.25,6,7.3,13.3,1.3,1.3,0,6.3,10.3
Career,NA,,NBA,,926,NA,30878,4.9,11,0.442,3.1,4.5,0.693,4.2,6.1,12.9,3,1.1,0.6,3.9,12.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,"STL,ATL",NBA,,683,NA,23574,5,11.4,0.436,3.3,4.7,0.693,NA,NA,13.2,3,NA,NA,3.9,13.3
3 seasons,NA,LAL,NBA,,154,NA,4610,4.1,9.1,0.447,2.1,3,0.69,4.1,6,10.7,2.9,1.1,0.6,4.1,10.2
2 seasons,NA,PHI,NBA,,74,NA,2586,5.2,10.7,0.487,3.3,4.7,0.703,NA,NA,13.7,2.5,NA,NA,3.5,13.7
1 season,NA,GSW,NBA,,15,NA,108,5,12,0.417,0.3,1.3,0.25,6,7.3,13.3,1.3,1.3,0,6.3,10.3
