,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,GSW,NBA,SF,24,782,,17%,77%,7%,,-3.3,+0.5,11,10,25,4,27,7,158,12,10
2010-11,24,GSW,NBA,SF,80,1626,1%,64%,34%,,,-2.5,+0.4,26,16,58,9,58,8,283,15,22
2011-12,25,CHA,NBA,SF,33,747,,75%,25%,,,-19.4,-4.9,18,10,15,3,21,0,130,8,11
2012-13,26,CHA,NBA,SF,40,380,18%,29%,52%,2%,,-5.7,+4.8,14,4,10,0,7,2,89,0,2
2013-14,27,OKC,NBA,SF,3,17,,33%,68%,,,-9.3,-16.1,1,1,0,0,0,0,2,0,0
2014-15,28,SAS,NBA,SF,20,105,,18%,78%,5%,,-15.9,-23.0,1,1,6,0,2,0,22,2,1
2016-17,30,NOP,NBA,SF,6,79,,23%,66%,11%,,-17.7,-16.1,0,0,1,0,3,0,9,0,0
Career,,,NBA,,206,3736,2%,51%,45%,2%,,-7.1,-1.3,71,42,115,16,118,17,693,37,46
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,104,2408,1%,49%,48%,2%,,-2.8,+0.4,37,26,83,13,85,15,441,27,32
2 seasons,,CHA,NBA,,73,1127,6%,59%,34%,1%,,-14.8,-1.6,32,14,25,3,28,2,219,8,13
1 season,,SAS,NBA,,20,105,,18%,78%,5%,,-15.9,-23.0,1,1,6,0,2,0,22,2,1
1 season,,NOP,NBA,,6,79,,23%,66%,11%,,-17.7,-16.1,0,0,1,0,3,0,9,0,0
1 season,,OKC,NBA,,3,17,,33%,68%,,,-9.3,-16.1,1,1,0,0,0,0,2,0,0
