Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,24,CAR,ABA,NA,4,43,11.9,0.533,0,0.5,NA,NA,5.3,8.2,0,10.3,NA,0,0,0.1,0.068
Career,NA,,ABA,NA,4,43,11.9,0.533,0,0.5,NA,NA,5.3,8.2,0,10.3,NA,0,0,0.1,0.068
