,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1969-70,23,PHI,NBA,,5,9,2,4,1,6,0,12
1970-71,24,PHI,NBA,,0,2,0,0,2,0,1,0
Career,,,,,5,9,2,4,2,6,1,12
