,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2019-20,20,GSW,NBA,34:57,8,19,5,12,7,10,8,8,2,6,6,8,3,1,4,5,21,17.0
Career,,,,34:57,8,19,5,12,7,10,8,8,2,6,6,8,3,1,4,5,21,17.0
