,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,28,AND,NBA,,6,,8,,,,,17
1950-51,29,BOS,NBA,,2,,7,9,,,,10
Career,,,,,6,,8,,,,,17
1 Season,,AND,NBA,,6,,8,,,,,17
1 Season,,BOS,NBA,,2,,7,9,,,,10
