,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,23,TOT,NBA,C-PF,46,705,.412,5.3,.985,.603,.141,.090,.151,.015,.418,.458,.464,.278,.300,.000,.659,.106,19,,.333,.000,0,0
2004-05,23,PHO,NBA,PF,10,57,.375,3.5,1.000,.688,.063,.250,.000,.000,.375,.364,1.000,.250,,,.500,.063,1,,,,0,0
2004-05,23,NOH,NBA,C,36,648,.415,5.4,.984,.596,.148,.077,.164,.016,.422,.468,.444,.286,.300,.000,.671,.109,18,,.333,.000,0,0
2005-06,24,NOK,NBA,PF,41,406,.394,3.2,1.000,.712,.167,.061,.061,.000,.394,.489,.273,.000,.000,,.577,.152,9,,,,0,0
Career,,,NBA,,87,1111,.408,4.8,.989,.630,.147,.083,.128,.011,.412,.467,.410,.227,.265,.000,.639,.117,28,,.333,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,"NOH,NOK",NBA,,77,1054,.410,4.9,.988,.627,.153,.072,.137,.012,.415,.474,.395,.222,.265,.000,.647,.120,27,,.333,.000,0,0
1 season,,PHO,NBA,,10,57,.375,3.5,1.000,.688,.063,.250,.000,.000,.375,.364,1.000,.250,,,.500,.063,1,,,,0,0
