Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,25,NYK,NBA,PG,47,NA,479,48,155,0.31,42,69,0.609,79,51,63,138
1962-63,26,NYK,NBA,SG,68,NA,1193,172,424,0.406,131,194,0.675,180,138,164,475
1963-64,27,TOT,NBA,PG,78,NA,1971,202,507,0.398,159,256,0.621,329,244,249,563
1963-64,27,NYK,NBA,,26,NA,418,37,115,0.322,42,66,0.636,67,66,53,116
1963-64,27,DET,NBA,PG,52,NA,1553,165,392,0.421,117,190,0.616,262,178,196,447
1964-65,28,DET,NBA,PG,71,NA,1157,143,353,0.405,126,204,0.618,200,122,183,412
1965-66,29,DET,NBA,PG,15,NA,285,45,96,0.469,18,34,0.529,33,30,40,108
Career,NA,,NBA,,279,NA,5085,610,1535,0.397,476,757,0.629,821,585,699,1696
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,141,NA,2090,257,694,0.37,215,329,0.653,326,255,280,729
3 seasons,NA,DET,NBA,,138,NA,2995,353,841,0.42,261,428,0.61,495,330,419,967
