Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1961-62,25,NYK,NBA,PG,47,479,6.8,0.372,0.445,NA,NA,NA,NA,NA,-0.6,0.4,-0.3,-0.026
1962-63,26,NYK,NBA,SG,68,1193,11.4,0.466,0.458,NA,NA,NA,NA,NA,0.4,0.6,1.1,0.043
1963-64,27,TOT,NBA,PG,78,1971,10,0.454,0.505,NA,NA,NA,NA,NA,0.5,0.7,1.2,0.03
1963-64,27,NYK,NBA,,26,418,9.3,0.403,0.574,NA,NA,NA,NA,NA,-0.3,0,-0.2,-0.027
1963-64,27,DET,NBA,PG,52,1553,10.2,0.47,0.485,NA,NA,NA,NA,NA,0.8,0.7,1.5,0.045
1964-65,28,DET,NBA,PG,71,1157,10.9,0.465,0.578,NA,NA,NA,13.6,NA,0.7,1.2,1.9,0.08
1965-66,29,DET,NBA,PG,15,285,10.7,0.487,0.354,NA,NA,NA,14.1,NA,0.3,0.3,0.5,0.088
Career,NA,,NBA,,279,5085,10.3,0.454,0.493,NA,NA,NA,13.7,NA,1.3,3.2,4.5,0.042
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,141,2090,9.9,0.435,0.474,NA,NA,NA,NA,NA,-0.5,1,0.6,0.013
3 seasons,NA,DET,NBA,,138,2995,10.5,0.47,0.509,NA,NA,NA,13.7,NA,1.7,2.2,3.9,0.063
