Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,25,NYK,NBA,PG,47,NA,10.2,1,3.3,0.31,0.9,1.5,0.609,1.7,1.1,1.3,2.9
1962-63,26,NYK,NBA,SG,68,NA,17.5,2.5,6.2,0.406,1.9,2.9,0.675,2.6,2,2.4,7
1963-64,27,TOT,NBA,PG,78,NA,25.3,2.6,6.5,0.398,2,3.3,0.621,4.2,3.1,3.2,7.2
1963-64,27,NYK,NBA,,26,NA,16.1,1.4,4.4,0.322,1.6,2.5,0.636,2.6,2.5,2,4.5
1963-64,27,DET,NBA,PG,52,NA,29.9,3.2,7.5,0.421,2.3,3.7,0.616,5,3.4,3.8,8.6
1964-65,28,DET,NBA,PG,71,NA,16.3,2,5,0.405,1.8,2.9,0.618,2.8,1.7,2.6,5.8
1965-66,29,DET,NBA,PG,15,NA,19,3,6.4,0.469,1.2,2.3,0.529,2.2,2,2.7,7.2
Career,NA,,NBA,,279,NA,18.2,2.2,5.5,0.397,1.7,2.7,0.629,2.9,2.1,2.5,6.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,141,NA,14.8,1.8,4.9,0.37,1.5,2.3,0.653,2.3,1.8,2,5.2
3 seasons,NA,DET,NBA,,138,NA,21.7,2.6,6.1,0.42,1.9,3.1,0.61,3.6,2.4,3,7
