Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,27,UTA,NBA,C,1,0,18:50,10,11,0.909,0,0,NA,1,3,0.333,5,11,2,0,1,0,0,21
Career,NA,,NBA,,1,0,19,10,11,0.909,0,0,NA,1,3,0.333,5,11,2,0,1,0,0,21
