Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Drew Barry,,0.3,0.2,0.1
Jeff McInnis,93.4,0.3,0.2,0.1
Lance Blanks,86.2,0.4,0.2,0.1
Randy Woods,84.0,0.3,0.2,0.1
Anthony Roberson,81.9,0.2,0.2,0.1
Jorge Gutiérrez,74.4,0.3,0.3,0.2
Julyan Stone,74.3,0.4,0.2,0.1
Milt Williams,72.3,0.4,0.2,0.1
Bob Duffy,69.7,0.3,0.1,0.1
Elliot Williams,68.8,0.3,0.3,0.1
Morlon Wiley,67.7,0.2,0.1,0.1
