,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1992-93,19,GATECH,30,806,80,171,25,78,33,41,,102,164,42,9,91,41,218,.468,.321,.805,26.9,7.3,3.4,5.5
1993-94,20,GATECH,24,787,61,145,27,81,45,58,,82,141,40,6,64,48,194,.421,.333,.776,32.8,8.1,3.4,5.9
1994-95,21,GATECH,27,966,119,232,50,117,73,97,,131,181,46,13,81,53,361,.513,.427,.753,35.8,13.4,4.9,6.7
1995-96,22,GATECH,36,1315,149,367,77,209,105,133,,167,238,65,13,130,68,480,.406,.368,.789,36.5,13.3,4.6,6.6
Career,,,117,3874,409,915,179,485,256,329,,482,724,193,41,366,210,1253,.447,.369,.778,33.1,10.7,4.1,6.2
