Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,27,KEN,ABA,SF,5,NA,10.2,2.4,5.4,0.444,0,0.2,0,2.4,5.2,0.462,0.444,0.8,0.8,1,NA,NA,1,0.6,1,1.4,5.6
1968-69,28,KEN,ABA,SG,7,NA,28.6,4.3,9,0.476,0,0,NA,4.3,9,0.476,0.476,4.3,4.6,0.938,NA,NA,2.9,1.4,0.7,3.6,12.9
Career,NA,,ABA,,12,NA,20.9,3.5,7.5,0.467,0,0.1,0,3.5,7.4,0.472,0.467,2.8,3,0.944,NA,NA,2.1,1.1,0.8,2.7,9.8
