Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,27,KEN,ABA,SF,5,51,12.9,0.487,0.037,0.148,NA,NA,4.4,11.7,14.8,26.1,NA,0.1,0,0.1,0.07
1968-69,28,KEN,ABA,SG,7,200,16,0.584,0,0.508,NA,NA,4.4,7.8,6.1,16,NA,0.5,0.1,0.6,0.144
Career,NA,,ABA,,12,251,15.4,0.557,0.011,0.4,NA,NA,4.4,8.6,8.6,18.1,NA,0.6,0.1,0.7,0.129
