,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,22,NYK,NBA,1:55,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2.7
2001-02,27,BOS,NBA,29:50,6,8,1,3,5,5,3,4,2,4,5,1,2,0,1,5,14,11.6
2002-03,28,BOS,NBA,44:34,6,12,4,8,4,5,3,4,3,6,7,6,3,1,3,5,16,14.3
2003-04,29,BOS,NBA,39:03,5,11,4,6,4,5,0,0,2,6,7,5,1,1,2,3,12,10.1
2004-05,30,TOT,NBA,12:18,1,3,1,3,0,2,0,2,0,2,2,2,1,1,1,5,3,3.3
2004-05,30,PHO,NBA,12:18,1,3,1,3,0,2,0,2,0,2,2,2,1,1,1,5,3,3.3
2005-06,31,LAC,NBA,5:32,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,2,2,1.7
Career,,,,44:34,6,12,4,8,5,5,3,4,3,6,7,6,3,1,3,5,16,14.3
3 Seasons,,BOS,NBA,44:34,6,12,4,8,5,5,3,4,3,6,7,6,3,1,3,5,16,14.3
1 Season,,LAC,NBA,5:32,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,2,2,1.7
1 Season,,PHO,NBA,12:18,1,3,1,3,0,2,0,2,0,2,2,2,1,1,1,5,3,3.3
1 Season,,NYK,NBA,1:55,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2.7
