,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,DAL,NBA,PF,82,3125,,,3%,76%,21%,+8.3,+17.7,76,35,146,22,221,0,387,53,51
2001-02,23,DAL,NBA,C,76,2891,,,,25%,75%,+6.8,+8.0,77,32,150,23,218,0,426,49,62
2002-03,24,DAL,NBA,PF,80,3117,,,5%,74%,21%,+12.6,+20.4,81,39,117,17,221,0,538,54,50
2003-04,25,DAL,NBA,C,77,2915,,,,16%,84%,+6.8,+7.5,79,30,152,16,176,0,456,33,34
2004-05,26,DAL,NBA,PF,78,3020,,,,66%,34%,+9.3,+13.4,101,38,122,25,280,0,532,52,56
2005-06,27,DAL,NBA,PF,81,3089,,,,90%,10%,+8.4,+8.2,71,50,102,18,219,12,502,57,71
2006-07,28,DAL,NBA,PF,78,2820,,,,86%,14%,+11.7,+12.5,78,53,103,20,204,17,604,41,50
2007-08,29,DAL,NBA,PF,77,2769,,,2%,90%,8%,+8.6,+11.8,77,49,133,16,200,13,610,44,58
2008-09,30,DAL,NBA,PF,81,3050,,,,91%,9%,+3.7,+5.8,75,52,101,21,212,15,473,52,49
2009-10,31,DAL,NBA,PF,81,3039,,,,78%,22%,+5.1,+9.3,57,62,114,23,218,20,521,41,50
2010-11,32,DAL,NBA,PF,73,2504,,,,98%,2%,+10.6,+16.0,55,58,118,10,140,4,444,32,31
2011-12,33,DAL,NBA,PF,62,2079,,,,96%,4%,+5.8,+12.7,43,52,67,13,106,5,332,21,29
2012-13,34,DAL,NBA,PF,53,1661,,,,96%,4%,+0.2,+1.6,30,30,58,6,60,14,293,15,18
2013-14,35,DAL,NBA,PF,80,2628,,,,73%,28%,+4.5,+6.1,54,43,107,9,125,13,490,29,19
2014-15,36,DAL,NBA,PF,77,2282,,,,61%,39%,+3.1,+0.4,41,27,99,9,80,7,339,14,23
2015-16,37,DAL,NBA,PF,75,2364,,,,67%,33%,+2.6,+6.9,39,34,100,9,82,10,324,16,14
2016-17,38,DAL,NBA,PF,54,1424,,,,50%,50%,-1.9,+2.0,26,19,77,6,31,4,202,9,11
2017-18,39,DAL,NBA,C,77,1900,,,,3%,97%,-3.7,-0.3,24,18,101,5,38,3,283,9,5
2018-19,40,DAL,NBA,PF,51,795,,,,82%,17%,-5.4,-4.5,6,7,48,2,17,1,83,3,2
Career,,,NBA,,1393,47472,,,1%,69%,30%,+6.1,+9.4,1090,728,2015,270,2848,138,7839,624,683
