,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,TOT,NBA,C,8,72,,,,,100%,-14.4,-17.1,1,3,5,0,2,1,0,1,1
2013-14,23,CHA,NBA,C,1,4,,,,,100%,-11.1,-10.9,1,0,0,0,0,0,0,0,0
2013-14,23,MIA,NBA,C,7,68,,,,,100%,-14.7,-20.4,0,3,5,0,2,1,0,1,1
2014-15,24,TOT,NBA,C,41,712,,,,1%,99%,-14.0,-8.5,10,8,44,4,18,6,82,5,11
2014-15,24,MIA,NBA,C,24,289,,,,3%,97%,-13.8,-11.9,2,2,18,2,4,3,29,1,5
2014-15,24,MIN,NBA,C,17,423,,,,,100%,-14.1,-5.0,8,6,26,2,14,3,53,4,6
2016-17,26,BRK,NBA,C,64,1177,,,,19%,82%,-11.9,-7.9,17,16,53,7,20,1,134,6,18
Career,,,NBA,,113,1961,,,,12%,88%,-12.8,-8.5,28,27,102,11,40,8,216,12,30
,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,64,1177,,,,19%,82%,-11.9,-7.9,17,16,53,7,20,1,134,6,18
2 seasons,,MIA,NBA,,31,357,,,,3%,97%,-14.0,-13.6,2,5,23,2,6,4,29,2,6
1 season,,MIN,NBA,,17,423,,,,,100%,-14.1,-5.0,8,6,26,2,14,3,53,4,6
1 season,,CHA,NBA,,1,4,,,,,100%,-11.1,-10.9,1,0,0,0,0,0,0,0,0
