,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,31,CHH,NBA,C,80,2811,,,,23%,77%,+4.7,+7.6,43,29,116,22,89,0,278,17,36
2001-02,32,CHH,NBA,C,80,2563,,,,34%,66%,+2.8,+5.1,41,19,116,17,77,1,242,17,35
2002-03,33,NOH,NBA,PF,78,2609,,,1%,96%,4%,+2.2,-0.5,34,26,88,21,96,0,327,11,39
2003-04,34,NOH,NBA,PF,80,2753,,,,93%,7%,+1.3,+5.6,47,25,101,12,75,0,338,15,56
2004-05,35,NOH,NBA,PF,82,2817,,,,61%,39%,-8.4,-0.4,27,33,106,20,100,0,390,15,58
2005-06,36,NOK,NBA,C,75,2380,,,,5%,95%,-3.3,-0.6,23,31,110,14,74,8,190,16,36
2006-07,37,CHI,NBA,PF,72,1456,,,,71%,29%,+6.9,+2.4,19,17,98,19,55,11,105,6,50
2007-08,38,BOS,NBA,PF,18,209,,,,85%,15%,-1.3,-13.5,2,3,14,4,9,1,22,2,5
Career,,,NBA,,565,17598,,,,55%,45%,+0.4,+2.7,236,183,749,129,575,21,1892,99,315
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"NOH,NOK",NBA,,315,10559,,,,65%,35%,-2.1,+1.1,131,115,405,67,345,8,1245,57,189
2 seasons,,CHH,NBA,,160,5374,,,,28%,72%,+3.8,+6.4,84,48,232,39,166,1,520,34,71
1 season,,CHI,NBA,,72,1456,,,,71%,29%,+6.9,+2.4,19,17,98,19,55,11,105,6,50
1 season,,BOS,NBA,,18,209,,,,85%,15%,-1.3,-13.5,2,3,14,4,9,1,22,2,5
