Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,24,NJN,NBA,C,79,54,1950,167,402,0.415,1,6,0.167,166,396,0.419,0.417,115,152,0.757,188,305,493,93,71,93,72,177,450
1994-95,25,NJN,NBA,C,80,63,2466,254,570,0.446,4,24,0.167,250,546,0.458,0.449,139,207,0.671,178,309,487,135,69,135,80,262,651
1995-96,26,NJN,NBA,C,81,81,2942,354,798,0.444,3,15,0.2,351,783,0.448,0.445,204,265,0.77,215,345,560,165,79,100,133,249,915
1996-97,27,MIA,NBA,PF,80,71,2592,300,656,0.457,0,2,0,300,654,0.459,0.457,161,220,0.732,239,431,670,92,85,98,113,283,761
1997-98,28,MIA,NBA,PF,74,74,2362,278,590,0.471,0,0,NA,278,590,0.471,0.471,151,197,0.766,235,400,635,103,66,98,97,264,707
1998-99,29,MIA,NBA,PF,50,50,1611,229,477,0.48,0,0,NA,229,477,0.48,0.48,113,146,0.774,115,231,346,66,46,48,69,166,571
1999-00,30,MIA,NBA,PF,80,80,2302,322,671,0.48,0,1,0,322,670,0.481,0.48,120,159,0.755,216,384,600,145,65,61,100,264,764
2000-01,31,CHH,NBA,C,80,79,2811,249,561,0.444,0,4,0,249,557,0.447,0.444,178,209,0.852,257,485,742,127,78,92,108,260,676
2001-02,32,CHH,NBA,C,80,80,2563,250,527,0.474,0,0,NA,250,527,0.474,0.474,169,197,0.858,273,513,786,107,59,78,85,222,669
2002-03,33,NOH,NBA,PF,78,78,2609,319,601,0.531,0,3,0,319,598,0.533,0.531,194,232,0.836,243,458,701,147,67,80,98,203,832
2003-04,34,NOH,NBA,PF,80,80,2753,339,712,0.476,0,1,0,339,711,0.477,0.476,158,185,0.854,237,453,690,155,78,73,101,203,836
2004-05,35,NOH,NBA,PF,82,78,2817,338,758,0.446,0,0,NA,338,758,0.446,0.446,210,243,0.864,266,471,737,178,74,50,101,233,886
2005-06,36,NOK,NBA,C,75,73,2380,269,583,0.461,0,0,NA,269,583,0.461,0.461,139,168,0.827,182,365,547,90,46,50,90,216,677
2006-07,37,CHI,NBA,PF,72,49,1456,170,418,0.407,0,2,0,170,416,0.409,0.407,96,122,0.787,129,218,347,48,24,52,85,187,436
2007-08,38,BOS,NBA,PF,18,0,209,14,41,0.341,0,1,0,14,40,0.35,0.341,11,16,0.688,29,39,68,10,5,8,10,29,39
Career,NA,,NBA,,1089,990,33823,3852,8365,0.46,8,59,0.136,3844,8306,0.463,0.461,2158,2718,0.794,3002,5407,8409,1661,912,1116,1342,3218,9870
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"NOH,NOK",NBA,,315,309,10559,1265,2654,0.477,0,4,0,1265,2650,0.477,0.477,701,828,0.847,928,1747,2675,570,265,253,390,855,3231
4 seasons,NA,MIA,NBA,,284,275,8867,1129,2394,0.472,0,3,0,1129,2391,0.472,0.472,545,722,0.755,805,1446,2251,406,262,305,379,977,2803
3 seasons,NA,NJN,NBA,,240,198,7358,775,1770,0.438,8,45,0.178,767,1725,0.445,0.44,458,624,0.734,581,959,1540,393,219,328,285,688,2016
2 seasons,NA,CHH,NBA,,160,159,5374,499,1088,0.459,0,4,0,499,1084,0.46,0.459,347,406,0.855,530,998,1528,234,137,170,193,482,1345
1 season,NA,CHI,NBA,,72,49,1456,170,418,0.407,0,2,0,170,416,0.409,0.407,96,122,0.787,129,218,347,48,24,52,85,187,436
1 season,NA,BOS,NBA,,18,0,209,14,41,0.341,0,1,0,14,40,0.35,0.341,11,16,0.688,29,39,68,10,5,8,10,29,39
