,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1988-89,19,LATECH,32,569,61,147,2,3,25,44,,178,36,14,50,42,87,149,.415,.667,.568,17.8,4.7,5.6,1.1
1989-90,20,LATECH,27,672,94,204,3,5,48,81,,230,29,21,39,50,80,239,.461,.600,.593,24.9,8.9,8.5,1.1
1990-91,21,LATECH,31,936,170,315,7,20,98,150,,301,58,37,77,55,90,445,.540,.350,.653,30.2,14.4,9.7,1.9
1991-92,22,LATECH,31,931,151,309,9,25,84,115,,308,53,29,75,74,97,395,.489,.360,.730,30.0,12.7,9.9,1.7
Career,,,121,3108,476,975,21,53,255,390,,1017,176,101,241,221,354,1228,.488,.396,.654,25.7,10.1,8.4,1.5
