Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1992-93,23,LAC,NBA,C,44,4,280,7.6,14.2,0.537,0,0,NA,7.6,14.2,0.537,2.8,5.5,0.5,2.9,7.8,10.7,1.4,1.4,3.1,4.5,9.3,18,NA,92,105
1993-94,24,LAC,NBA,C,76,63,1930,7.2,13.5,0.533,0,0,0,7.2,13.4,0.535,2.4,4,0.599,2.4,8,10.4,1.9,0.7,3.2,4.2,5.2,16.8,NA,93,108
1994-95,25,LAC,NBA,C,19,8,368,7.2,16.3,0.441,0,0.1,0,7.2,16.2,0.444,3.9,6.9,0.56,1.5,7.5,9,3.5,1.9,3.2,6.6,8.6,18.3,NA,78,108
1995-96,26,TOT,NBA,C,17,0,58,4.5,11.6,0.385,0,0,NA,4.5,11.6,0.385,3.6,5.4,0.667,2.7,9,11.6,0.9,0,1.8,5.4,10.7,12.5,NA,75,106
1995-96,26,DEN,NBA,C,6,0,21,0,2.5,0,0,0,NA,0,2.5,0,0,0,NA,2.5,7.4,9.9,0,0,0,7.4,19.8,0,NA,15,111
1995-96,26,POR,NBA,C,11,0,37,7,16.8,0.417,0,0,NA,7,16.8,0.417,5.6,8.4,0.667,2.8,9.8,12.6,1.4,0,2.8,4.2,5.6,19.6,NA,92,103
1996-97,27,SEA,NBA,C,1,0,5,0,10.6,0,0,0,NA,0,10.6,0,0,0,NA,0,0,0,0,10.6,0,10.6,0,0,NA,0,91
Career,NA,,NBA,,157,75,2641,7.2,13.9,0.516,0,0.1,0,7.2,13.8,0.518,2.7,4.6,0.58,2.3,7.9,10.2,2,1,3.1,4.6,6.2,17,NA,90,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAC,NBA,,139,75,2578,7.2,13.9,0.519,0,0.1,0,7.2,13.9,0.521,2.7,4.6,0.578,2.3,7.9,10.2,2,1,3.2,4.6,6.1,17.1,NA,90,108
1 season,NA,POR,NBA,,11,0,37,7,16.8,0.417,0,0,NA,7,16.8,0.417,5.6,8.4,0.667,2.8,9.8,12.6,1.4,0,2.8,4.2,5.6,19.6,NA,92,103
1 season,NA,DEN,NBA,,6,0,21,0,2.5,0,0,0,NA,0,2.5,0,0,0,NA,2.5,7.4,9.9,0,0,0,7.4,19.8,0,NA,15,111
1 season,NA,SEA,NBA,,1,0,5,0,10.6,0,0,0,NA,0,10.6,0,0,0,NA,0,0,0,0,10.6,0,10.6,0,0,NA,0,91
