Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1992-93,23,LAC,NBA,C,44,280,9.7,0.541,0,0.39,6.6,18,12.3,3.9,1.4,4.1,21.3,17.9,NA,-0.2,0.4,0.2,0.026,NA,-5.8,0.5,-5.3,-0.2
1993-94,24,LAC,NBA,C,76,1930,10.7,0.55,0.004,0.3,5.3,17.4,11.4,5.6,0.7,4,21.6,16.7,NA,-1,1.6,0.6,0.016,NA,-4.1,0,-4.1,-1
1994-95,25,LAC,NBA,C,19,368,7.7,0.471,0.008,0.424,3.3,18.5,10.4,10.8,1.9,4.6,25.5,22.2,NA,-1.1,0.4,-0.7,-0.085,NA,-7.1,1.2,-5.9,-0.3
1995-96,26,TOT,NBA,C,17,58,2.3,0.448,0,0.462,5.9,19.7,12.8,2.7,0,2.6,27.7,16.4,NA,-0.1,0.1,-0.1,-0.056,NA,-9.7,-0.3,-10,-0.1
1995-96,26,DEN,NBA,C,6,21,-11.2,0,0,0,5.5,16.6,11,0,0,0,75,8.5,NA,-0.1,0,-0.1,-0.209,NA,-17.7,-1.5,-19.2,-0.1
1995-96,26,POR,NBA,C,11,37,10,0.478,0,0.5,6.2,21.5,13.9,4.3,0,4,17,20.9,NA,0,0.1,0,0.032,NA,-5.2,0.4,-4.8,0
1996-97,27,SEA,NBA,C,1,5,-7.3,0,0,0,0,0,0,0,10.6,0,50,18.3,NA,-0.1,0,0,-0.366,NA,-12.2,1.1,-11.1,0
Career,NA,,NBA,,157,2641,9.9,0.534,0.004,0.332,5.2,17.6,11.4,6.1,1,4,22.4,17.6,NA,-2.5,2.5,0,0.001,NA,-4.8,0.2,-4.6,-1.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAC,NBA,,139,2578,10.1,0.536,0.004,0.33,5.2,17.6,11.4,6.1,1,4.1,22.2,17.6,NA,-2.3,2.4,0.1,0.003,NA,-4.7,0.2,-4.5,-1.6
1 season,NA,POR,NBA,,11,37,10,0.478,0,0.5,6.2,21.5,13.9,4.3,0,4,17,20.9,NA,0,0.1,0,0.032,NA,-5.2,0.4,-4.8,0
1 season,NA,DEN,NBA,,6,21,-11.2,0,0,0,5.5,16.6,11,0,0,0,75,8.5,NA,-0.1,0,-0.1,-0.209,NA,-17.7,-1.5,-19.2,-0.1
1 season,NA,SEA,NBA,,1,5,-7.3,0,0,0,0,0,0,0,10.6,0,50,18.3,NA,-0.1,0,0,-0.366,NA,-12.2,1.1,-11.1,0
