,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1988-89,19,GEORGIA,11,304,59,92,0,1,14,28,,58,21,9,27,29,18,132,.641,.000,.500,27.6,12.0,5.3,1.9
1990-91,21,UNLV,31,535,82,157,,,33,70,,124,38,22,76,55,62,197,.522,,.471,17.3,6.4,4.0,1.2
1991-92,22,UNLV,28,855,174,273,0,2,65,119,,228,47,16,70,75,72,413,.637,.000,.546,30.5,14.8,8.1,1.7
Career,,,70,1694,315,522,0,3,112,217,,410,106,47,173,159,152,742,.603,.000,.516,24.2,10.6,5.9,1.5
