Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Gene James,,0.5,0.3,0.1
Anthony Cook,87.0,0.5,0.4,0.1
Alex Poythress,82.5,0.5,0.3,0.1
Mark Randall,79.3,0.5,0.3,0.2
Henry James,78.0,0.6,0.3,0.2
Obinna Ekezie,77.4,0.5,0.4,0.2
DeMarre Carroll,76.3,0.5,0.5,0.1
Josh Huestis,74.9,0.5,0.2,0
Jamal Sampson,73.3,0.5,0.4,0
Quincy Lewis,72.5,0.3,0.3,0.1
Roderick McDonald,70.7,0.5,0.5,0.2
