Season,Team,Lg,Salary
2012-13,Golden State Warriors,NBA,"$473,604"
2013-14,Golden State Warriors,NBA,"$788,872"
2014-15,Atlanta Hawks,NBA,"$2,000,000"
2015-16,Atlanta Hawks,NBA,"$2,000,000"
2016-17,Atlanta Hawks,NBA,"$15,730,338"
2017-18,Atlanta Hawks,NBA,"$16,910,113"
2018-19,Atlanta Hawks,NBA,"$18,089,887"
Career,(may be incomplete),,"$55,992,814"
