Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,23,GSW,NBA,SG,61,267,11.3,0.454,0.293,0.379,2.1,6.8,4.5,13.1,3.2,1.2,11.7,25.7,NA,-0.3,0.3,0.1,0.014,NA,-3.1,0.7,-2.4,0
2013-14,24,TOT,NBA,SG,67,911,11.2,0.515,0.373,0.318,1.2,12.6,6.9,15.7,2.3,1,16.8,22.6,NA,-0.6,0.8,0.2,0.011,NA,-3,-0.2,-3.3,-0.3
2013-14,24,GSW,NBA,SG,44,268,6.2,0.448,0.402,0.371,2.1,14,8.1,10.9,2.2,1.7,19.9,23.1,NA,-0.6,0.4,-0.2,-0.034,NA,-6.3,1.2,-5,-0.2
2013-14,24,LAL,NBA,SG,23,643,13.3,0.543,0.362,0.297,0.8,12,6.4,17.7,2.3,0.8,15.5,22.3,NA,0,0.4,0.4,0.029,NA,-1.7,-0.8,-2.5,-0.1
2014-15,25,ATL,NBA,SG,75,1324,9.7,0.52,0.399,0.302,1.9,16.8,9.6,8.6,2,2.1,16.3,15.5,NA,-0.4,1.9,1.6,0.057,NA,-3.2,1.1,-2.1,0
2015-16,26,ATL,NBA,SF,75,2083,13.4,0.551,0.421,0.208,1.5,18,9.9,12.7,2.3,1.4,14.8,20,NA,0.3,3.8,4.1,0.094,NA,-1.2,1.5,0.3,1.2
2016-17,27,ATL,NBA,SF,73,1963,11.5,0.504,0.369,0.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,NA,-0.6,2.8,2.1,0.052,NA,-2.1,1.1,-1,0.5
2017-18,28,ATL,NBA,SG,65,1789,14.5,0.547,0.405,0.297,1.6,13.9,7.7,20.1,2.7,2.2,17,22.5,NA,0.2,2,2.2,0.059,NA,-0.4,1,0.6,1.2
2018-19,29,ATL,NBA,SG,67,1643,11.9,0.507,0.434,0.253,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22,NA,-0.7,1.4,0.7,0.021,NA,-2.5,0.2,-2.3,-0.1
2019-20,30,TOT,NBA,SF-SG,64,1604,9.2,0.5,0.461,0.287,1.6,16.9,9.2,7.1,2.1,2.1,13.2,17.2,NA,-0.8,1.5,0.7,0.02,NA,-3.4,0.4,-3,-0.4
2019-20,30,POR,NBA,SF,43,1111,7.6,0.475,0.525,0.221,1.2,14.6,8,7.2,1.9,2.4,14.4,16,NA,-1,0.9,-0.1,-0.005,NA,-3.6,0.4,-3.2,-0.3
2019-20,30,SAC,NBA,SG,21,493,13,0.543,0.337,0.414,2.5,22.1,12,7.1,2.5,1.6,11.1,19.9,NA,0.2,0.6,0.8,0.077,NA,-3,0.4,-2.6,-0.1
Career,NA,,NBA,,547,11584,11.8,0.52,0.407,0.266,1.9,14.6,8.3,13.2,2.4,1.9,14.8,20.2,NA,-2.9,14.5,11.7,0.048,NA,-2.1,0.8,-1.3,2.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ATL,NBA,,355,8802,12.3,0.526,0.406,0.253,2,14.6,8.4,14.1,2.4,2,14.9,20.3,NA,-1.2,11.8,10.7,0.058,NA,-1.8,1,-0.8,2.8
2 seasons,NA,GSW,NBA,,105,535,8.7,0.451,0.343,0.376,2.1,10.4,6.3,12,2.7,1.4,15.6,24.4,NA,-0.9,0.8,-0.1,-0.01,NA,-4.7,1,-3.7,-0.2
1 season,NA,POR,NBA,,43,1111,7.6,0.475,0.525,0.221,1.2,14.6,8,7.2,1.9,2.4,14.4,16,NA,-1,0.9,-0.1,-0.005,NA,-3.6,0.4,-3.2,-0.3
1 season,NA,LAL,NBA,,23,643,13.3,0.543,0.362,0.297,0.8,12,6.4,17.7,2.3,0.8,15.5,22.3,NA,0,0.4,0.4,0.029,NA,-1.7,-0.8,-2.5,-0.1
1 season,NA,SAC,NBA,,21,493,13,0.543,0.337,0.414,2.5,22.1,12,7.1,2.5,1.6,11.1,19.9,NA,0.2,0.6,0.8,0.077,NA,-3,0.4,-2.6,-0.1
