,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,23,PHI,NBA,PF,6,157,,,6%,94%,,-10.6,-4.8,0,2,10,0,4,1,12,2,4
2017-18,24,IND,NBA,PF,25,104,,,29%,66%,5%,-14.0,-16.0,1,0,6,1,0,1,5,0,0
2018-19,25,ATL,NBA,PF,21,305,,,,76%,24%,-9.0,-3.4,3,4,23,4,15,4,45,3,7
Career,,,NBA,,52,566,,,7%,79%,14%,-10.4,-6.1,4,6,39,5,19,6,62,5,11
,,,,,,,,,,,,,,,,,,,,,,
1 season,,IND,NBA,,25,104,,,29%,66%,5%,-14.0,-16.0,1,0,6,1,0,1,5,0,0
1 season,,ATL,NBA,,21,305,,,,76%,24%,-9.0,-3.4,3,4,23,4,15,4,45,3,7
1 season,,PHI,NBA,,6,157,,,6%,94%,,-10.6,-4.8,0,2,10,0,4,1,12,2,4
