Season,Team,Lg,Salary
2016-17,Philadelphia 76ers,NBA,"$38,903"
2016-17,Indiana Pacers,NBA,"$35,381"
2017-18,Indiana Pacers,NBA,"$778,668"
2018-19,Atlanta Hawks,NBA,< $Minimum
Career,(may be incomplete),,"$852,952"
