,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,24,MEM,NBA,SG,70,860,9%,75%,15%,,,-4.9,-9.4,43,12,29,6,20,5,318,11,13
2011-12,25,NOH,NBA,SG,66,1706,21%,71%,9%,,,-0.3,+8.6,78,37,45,22,42,13,762,12,34
2012-13,26,NOH,NBA,PG,78,2685,92%,9%,,,,-4.2,+1.4,138,64,66,20,65,19,1573,23,65
2013-14,27,TOT,NBA,SG-PG,79,1779,65%,35%,,,,+4.7,+5.7,75,25,48,16,34,5,736,7,32
2013-14,27,SAC,NBA,PG,18,465,80%,20%,,,,-7.7,-5.1,14,9,14,1,7,0,211,2,11
2013-14,27,TOR,NBA,SG,61,1314,60%,40%,,,,+9.2,+8.2,61,16,34,15,27,5,525,5,21
2014-15,28,TOR,NBA,PG,82,1991,67%,33%,,,,+1.9,-2.7,73,28,53,6,30,15,682,8,29
2015-16,29,MIL,NBA,PG,23,460,82%,18%,,,,-9.9,-6.7,21,10,17,7,12,3,206,5,8
2016-17,30,BRK,NBA,PG,3,39,96%,4%,,,,-14.6,-8.4,0,0,0,0,1,0,14,0,1
Career,,,NBA,,401,9520,61%,36%,3%,,,-0.9,+1.2,428,176,258,77,204,60,4291,66,182
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NOH,NBA,,144,4391,64%,33%,3%,,,-2.7,+4.2,216,101,111,42,107,32,2335,35,99
2 seasons,,TOR,NBA,,143,3305,64%,36%,,,,+4.8,+1.6,134,44,87,21,57,20,1207,13,50
1 season,,MEM,NBA,,70,860,9%,75%,15%,,,-4.9,-9.4,43,12,29,6,20,5,318,11,13
1 season,,MIL,NBA,,23,460,82%,18%,,,,-9.9,-6.7,21,10,17,7,12,3,206,5,8
1 season,,SAC,NBA,,18,465,80%,20%,,,,-7.7,-5.1,14,9,14,1,7,0,211,2,11
1 season,,BRK,NBA,,3,39,96%,4%,,,,-14.6,-8.4,0,0,0,0,1,0,14,0,1
