Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,18,ATL,NBA,SF,62,NA,870,113,284,0.398,NA,NA,NA,113,284,0.398,0.398,66,100,0.66,103,185,288,31,37,29,NA,87,292
1976-77,19,ATL,NBA,SF,39,NA,549,75,169,0.444,NA,NA,NA,75,169,0.444,0.444,43,63,0.683,65,105,170,13,19,23,NA,64,193
1977-78,20,BUF,NBA,SF,56,NA,1079,156,363,0.43,NA,NA,NA,156,363,0.43,0.43,64,80,0.8,76,143,219,38,24,47,56,131,376
1979-80,22,CLE,NBA,SF,78,NA,1447,219,457,0.479,1,9,0.111,218,448,0.487,0.48,96,127,0.756,122,207,329,72,32,62,68,189,535
1980-81,23,HOU,NBA,SF,55,NA,1145,150,287,0.523,0,0,NA,150,287,0.523,0.523,49,64,0.766,74,153,227,64,18,31,74,102,349
1981-82,24,HOU,NBA,SF,69,42,1475,240,464,0.517,3,7,0.429,237,457,0.519,0.52,56,77,0.727,107,157,264,75,31,59,78,146,539
1982-83,25,TOT,NBA,SF,62,0,1146,147,324,0.454,6,14,0.429,141,310,0.455,0.463,43,55,0.782,63,138,201,64,25,17,61,139,343
1982-83,25,SAS,NBA,SF,52,0,1062,136,295,0.461,6,13,0.462,130,282,0.461,0.471,41,53,0.774,61,129,190,56,24,16,56,123,319
1982-83,25,NJN,NBA,SF,10,0,84,11,29,0.379,0,1,0,11,28,0.393,0.379,2,2,1,2,9,11,8,1,1,5,16,24
1983-84,26,NJN,NBA,SF,67,2,936,124,258,0.481,0,7,0,124,251,0.494,0.481,55,63,0.873,75,118,193,56,23,24,53,106,303
Career,NA,,NBA,,488,44,8647,1224,2606,0.47,10,37,0.27,1214,2569,0.473,0.472,472,629,0.75,685,1206,1891,413,209,292,390,964,2930
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,124,42,2620,390,751,0.519,3,7,0.429,387,744,0.52,0.521,105,141,0.745,181,310,491,139,49,90,152,248,888
2 seasons,NA,ATL,NBA,,101,NA,1419,188,453,0.415,NA,NA,NA,188,453,0.415,0.415,109,163,0.669,168,290,458,44,56,52,NA,151,485
1 season,NA,CLE,NBA,,78,NA,1447,219,457,0.479,1,9,0.111,218,448,0.487,0.48,96,127,0.756,122,207,329,72,32,62,68,189,535
2 seasons,NA,NJN,NBA,,77,2,1020,135,287,0.47,0,8,0,135,279,0.484,0.47,57,65,0.877,77,127,204,64,24,25,58,122,327
1 season,NA,BUF,NBA,,56,NA,1079,156,363,0.43,NA,NA,NA,156,363,0.43,0.43,64,80,0.8,76,143,219,38,24,47,56,131,376
1 season,NA,SAS,NBA,,52,0,1062,136,295,0.461,6,13,0.462,130,282,0.461,0.471,41,53,0.774,61,129,190,56,24,16,56,123,319
