,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,25,ATL,NBA,PF,2,5,,,,100%,,+75.0,+78.9,0,0,0,0,0,0,0,0,1
2003-04,26,CHI,NBA,PF,7,86,,,3%,81%,17%,-17.6,-10.9,6,2,3,0,2,0,8,1,2
2004-05,27,PHO,NBA,PF,9,30,,,10%,90%,,-49.7,-57.6,1,0,1,0,2,0,8,0,0
Career,,,NBA,,18,121,,,4%,84%,12%,-21.7,-18.8,7,2,4,0,4,0,16,1,3
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,9,30,,,10%,90%,,-49.7,-57.6,1,0,1,0,2,0,8,0,0
1 season,,CHI,NBA,,7,86,,,3%,81%,17%,-17.6,-10.9,6,2,3,0,2,0,8,1,2
1 season,,ATL,NBA,,2,5,,,,100%,,+75.0,+78.9,0,0,0,0,0,0,0,0,1
